track_album_name,instrumentalness,tempo,id,speechiness,track_name,playlist_id,valence,type,playlist_genre,track_album_id,loudness,danceability,track_album_release_date,analysis_url,track_popularity,track_id,track_href,liveness,time_signature,playlist_subgenre,uri,track_artist,playlist_name,key,mode,duration_ms,acousticness,energy
Unruly,9.13e-06,111.993,18xsgQpqp7RTzluaM2HI19,0.159,No Worries,3kEpLybbAlVUVimW5Evijb,0.488,audio_features,ambient,51mowf1u3WaEYvqalsbP7M,-6.115,0.747,2023-08-08,https://api.spotify.com/v1/audio-analysis/18xsgQpqp7RTzluaM2HI19,36,18xsgQpqp7RTzluaM2HI19,https://api.spotify.com/v1/tracks/18xsgQpqp7RTzluaM2HI19,0.455,4,meditative,spotify:track:18xsgQpqp7RTzluaM2HI19,Olamide,Meditative Vibes,0,1,139302,0.155,0.808
Work Of Art,0.0122,114.004,4PKxskDMb62jvG5Li46vkH,0.117,I Believe,3kEpLybbAlVUVimW5Evijb,0.158,audio_features,ambient,2O9VJaLSnwjZ2HPpMaVoPU,-9.019,0.572,2023-06-15,https://api.spotify.com/v1/audio-analysis/4PKxskDMb62jvG5Li46vkH,54,4PKxskDMb62jvG5Li46vkH,https://api.spotify.com/v1/tracks/4PKxskDMb62jvG5Li46vkH,0.113,4,meditative,spotify:track:4PKxskDMb62jvG5Li46vkH,Asake,Meditative Vibes,2,1,145263,0.0379,0.706
HIGHER,0.000401,76.228,6S1W6Ll9DEAFMsQYoiem4l,0.0668,HIGHER,3kEpLybbAlVUVimW5Evijb,0.713,audio_features,ambient,4yXr5GRRquWlt7ExXmh7CY,-4.953,0.424,2023-08-15,https://api.spotify.com/v1/audio-analysis/6S1W6Ll9DEAFMsQYoiem4l,29,6S1W6Ll9DEAFMsQYoiem4l,https://api.spotify.com/v1/tracks/6S1W6Ll9DEAFMsQYoiem4l,0.155,5,meditative,spotify:track:6S1W6Ll9DEAFMsQYoiem4l,Patoranking,Meditative Vibes,7,1,191945,0.0947,0.872
JELO,0,113.949,2p2IUL7Wn1W4bSCxrYSFEh,0.107,JELO,3kEpLybbAlVUVimW5Evijb,0.755,audio_features,ambient,4zyiP8Ik1unh9IeaW32Zb3,-7.013,0.734,2023-08-31,https://api.spotify.com/v1/audio-analysis/2p2IUL7Wn1W4bSCxrYSFEh,55,2p2IUL7Wn1W4bSCxrYSFEh,https://api.spotify.com/v1/tracks/2p2IUL7Wn1W4bSCxrYSFEh,0.0584,4,meditative,spotify:track:2p2IUL7Wn1W4bSCxrYSFEh,"Pheelz, Young Jonn",Meditative Vibes,6,0,145263,0.00552,0.675
Work Of Art,0.089,115.046,3Yr0vIcfXq5MWdSDmZzKgk,0.0849,Sunshine,3kEpLybbAlVUVimW5Evijb,0.576,audio_features,ambient,2O9VJaLSnwjZ2HPpMaVoPU,-8.071,0.776,2023-06-15,https://api.spotify.com/v1/audio-analysis/3Yr0vIcfXq5MWdSDmZzKgk,53,3Yr0vIcfXq5MWdSDmZzKgk,https://api.spotify.com/v1/tracks/3Yr0vIcfXq5MWdSDmZzKgk,0.195,4,meditative,spotify:track:3Yr0vIcfXq5MWdSDmZzKgk,Asake,Meditative Vibes,1,0,185739,0.258,0.82
"Sincerely, Benson",0.00548,113.018,0YeUYYOh25Cn57DKTC8uS4,0.0485,GWAGWALADA,3kEpLybbAlVUVimW5Evijb,0.598,audio_features,ambient,3dctFKCiGPizmylLp0SN0a,-5.568,0.854,2023-10-04,https://api.spotify.com/v1/audio-analysis/0YeUYYOh25Cn57DKTC8uS4,64,0YeUYYOh25Cn57DKTC8uS4,https://api.spotify.com/v1/tracks/0YeUYYOh25Cn57DKTC8uS4,0.131,4,meditative,spotify:track:0YeUYYOh25Cn57DKTC8uS4,"Bnxn, Kizz Daniel, Seyi Vibez",Meditative Vibes,9,1,188985,0.136,0.731
Who Told You (feat. Drake),0,76.656,40EXFgNMOIQRQOwJZ8mJkC,0.323,Who Told You (feat. Drake),3kEpLybbAlVUVimW5Evijb,0.87,audio_features,ambient,5AQdhXDCLTUZNHYH1hMIdF,-4.607,0.732,2023-06-08,https://api.spotify.com/v1/audio-analysis/40EXFgNMOIQRQOwJZ8mJkC,62,40EXFgNMOIQRQOwJZ8mJkC,https://api.spotify.com/v1/tracks/40EXFgNMOIQRQOwJZ8mJkC,0.124,5,meditative,spotify:track:40EXFgNMOIQRQOwJZ8mJkC,"J Hus, Drake",Meditative Vibes,11,0,208917,0.156,0.736
Boy Alone (Deluxe),0.000234,107.985,2D0HvqDFPK7YmT7kbrzZch,0.245,reason,3kEpLybbAlVUVimW5Evijb,0.869,audio_features,ambient,5NI7LqHIf9hDtH640m7VI6,-8.111,0.753,2023-06-15,https://api.spotify.com/v1/audio-analysis/2D0HvqDFPK7YmT7kbrzZch,7,2D0HvqDFPK7YmT7kbrzZch,https://api.spotify.com/v1/tracks/2D0HvqDFPK7YmT7kbrzZch,0.12,4,meditative,spotify:track:2D0HvqDFPK7YmT7kbrzZch,Omah Lay,Meditative Vibes,2,1,147363,0.373,0.693
Legend Or No Legend,0,92.001,2mwNqgMNrguu5Xlns3kqeg,0.176,Ebelebe (feat. Wizkid),3kEpLybbAlVUVimW5Evijb,0.453,audio_features,ambient,1pSC9nqMSfJgh6WVZYkTqJ,-4.532,0.762,2023-05-17,https://api.spotify.com/v1/audio-analysis/2mwNqgMNrguu5Xlns3kqeg,54,2mwNqgMNrguu5Xlns3kqeg,https://api.spotify.com/v1/tracks/2mwNqgMNrguu5Xlns3kqeg,0.122,4,meditative,spotify:track:2mwNqgMNrguu5Xlns3kqeg,"Wande Coal, Wizkid",Meditative Vibes,11,0,209970,0.0245,0.873
Money & Love,0.000341,97.016,3nIj7jkWVKKmmKPdhgrddu,0.0762,Money & Love,3kEpLybbAlVUVimW5Evijb,0.845,audio_features,ambient,1a936IexPb6wtpMlymctZz,-5.018,0.791,2022-10-27,https://api.spotify.com/v1/audio-analysis/3nIj7jkWVKKmmKPdhgrddu,42,3nIj7jkWVKKmmKPdhgrddu,https://api.spotify.com/v1/tracks/3nIj7jkWVKKmmKPdhgrddu,0.487,4,meditative,spotify:track:3nIj7jkWVKKmmKPdhgrddu,Wizkid,Meditative Vibes,2,1,191505,0.213,0.813
Tequila Ever After,1.48e-06,97.03,2BN2ZaeJQHQYireSpTCY7w,0.105,Kere,3kEpLybbAlVUVimW5Evijb,0.667,audio_features,ambient,2ZWPLY75DaydQvoeVMHfh3,-4.936,0.803,2023-07-28,https://api.spotify.com/v1/audio-analysis/2BN2ZaeJQHQYireSpTCY7w,24,2BN2ZaeJQHQYireSpTCY7w,https://api.spotify.com/v1/tracks/2BN2ZaeJQHQYireSpTCY7w,0.0775,4,meditative,spotify:track:2BN2ZaeJQHQYireSpTCY7w,Adekunle Gold,Meditative Vibes,5,0,160790,0.101,0.608
I Told Them...,0,93.04,5hejGb1TchNpLD7gfJARVU,0.174,Thanks (feat. J. Cole),3kEpLybbAlVUVimW5Evijb,0.829,audio_features,ambient,5PKl5yyetQ6mFeWK6ONbSH,-6.669,0.744,2023-08-24,https://api.spotify.com/v1/audio-analysis/5hejGb1TchNpLD7gfJARVU,44,5hejGb1TchNpLD7gfJARVU,https://api.spotify.com/v1/tracks/5hejGb1TchNpLD7gfJARVU,0.0759,4,meditative,spotify:track:5hejGb1TchNpLD7gfJARVU,"Burna Boy, J. Cole",Meditative Vibes,9,1,216101,0.652,0.649
Gbagada Express Vol 2: Moving Mad,0.751,94.036,5MYCIFKSx81z814I4CpVF7,0.0587,Woodwork,3kEpLybbAlVUVimW5Evijb,0.769,audio_features,ambient,7bFrLfofeujIbvs4WcHn3p,-8.625,0.727,2023-06-02,https://api.spotify.com/v1/audio-analysis/5MYCIFKSx81z814I4CpVF7,21,5MYCIFKSx81z814I4CpVF7,https://api.spotify.com/v1/tracks/5MYCIFKSx81z814I4CpVF7,0.296,4,meditative,spotify:track:5MYCIFKSx81z814I4CpVF7,Boj,Meditative Vibes,6,0,114894,0.345,0.592
Legend Or No Legend,1.25e-06,98.022,7jVfySXCpJkZD72K23ywhg,0.164,Streets (feat. T-Pain),3kEpLybbAlVUVimW5Evijb,0.637,audio_features,ambient,1pSC9nqMSfJgh6WVZYkTqJ,-5.148,0.85,2023-05-17,https://api.spotify.com/v1/audio-analysis/7jVfySXCpJkZD72K23ywhg,24,7jVfySXCpJkZD72K23ywhg,https://api.spotify.com/v1/tracks/7jVfySXCpJkZD72K23ywhg,0.142,4,meditative,spotify:track:7jVfySXCpJkZD72K23ywhg,"Wande Coal, T-Pain",Meditative Vibes,5,1,167017,0.409,0.715
Yoga,0.00255,153.925,79xHOEYZKZEj6fPkmhQboa,0.0667,Yoga,3kEpLybbAlVUVimW5Evijb,0.606,audio_features,ambient,63GoanBcE6J4MDIuSQi7jc,-8.688,0.476,2023-01-30,https://api.spotify.com/v1/audio-analysis/79xHOEYZKZEj6fPkmhQboa,42,79xHOEYZKZEj6fPkmhQboa,https://api.spotify.com/v1/tracks/79xHOEYZKZEj6fPkmhQboa,0.333,3,meditative,spotify:track:79xHOEYZKZEj6fPkmhQboa,Asake,Meditative Vibes,9,0,168352,0.394,0.707
Plan B,0,77.421,4mutdKyuoznj0vM6IhA7Jc,0.26,Plan B,3kEpLybbAlVUVimW5Evijb,0.392,audio_features,ambient,2VahyWkn5esYOXRfLv2ODJ,-10.109,0.387,2023-06-09,https://api.spotify.com/v1/audio-analysis/4mutdKyuoznj0vM6IhA7Jc,15,4mutdKyuoznj0vM6IhA7Jc,https://api.spotify.com/v1/tracks/4mutdKyuoznj0vM6IhA7Jc,0.116,4,meditative,spotify:track:4mutdKyuoznj0vM6IhA7Jc,M.I. Abaga,Meditative Vibes,11,1,258462,0.593,0.462
Legend Or No Legend,0,140.057,5r8VdeY8A8Z0o5WWqKKlsM,0.0856,Dues,3kEpLybbAlVUVimW5Evijb,0.224,audio_features,ambient,1pSC9nqMSfJgh6WVZYkTqJ,-5.198,0.761,2023-05-17,https://api.spotify.com/v1/audio-analysis/5r8VdeY8A8Z0o5WWqKKlsM,29,5r8VdeY8A8Z0o5WWqKKlsM,https://api.spotify.com/v1/tracks/5r8VdeY8A8Z0o5WWqKKlsM,0.116,4,meditative,spotify:track:5r8VdeY8A8Z0o5WWqKKlsM,Wande Coal,Meditative Vibes,2,1,172117,0.204,0.744
Good Life {Freestyle},0,100.008,1XwGGXSgu5UpWr8rdaRRG0,0.432,Good Life {Freestyle},3kEpLybbAlVUVimW5Evijb,0.294,audio_features,ambient,18a1PIlmP8RoxvPJcgLF6o,-8.935,0.799,2023-06-23,https://api.spotify.com/v1/audio-analysis/1XwGGXSgu5UpWr8rdaRRG0,39,1XwGGXSgu5UpWr8rdaRRG0,https://api.spotify.com/v1/tracks/1XwGGXSgu5UpWr8rdaRRG0,0.123,4,meditative,spotify:track:1XwGGXSgu5UpWr8rdaRRG0,Zlatan,Meditative Vibes,5,0,92589,0.519,0.476
Gbagada Express Vol 2: Moving Mad,0,80.332,1sJhXWCOzlaJ6yCS7wchNC,0.261,Soak Garri,3kEpLybbAlVUVimW5Evijb,0.426,audio_features,ambient,7bFrLfofeujIbvs4WcHn3p,-8.063,0.482,2023-06-02,https://api.spotify.com/v1/audio-analysis/1sJhXWCOzlaJ6yCS7wchNC,18,1sJhXWCOzlaJ6yCS7wchNC,https://api.spotify.com/v1/tracks/1sJhXWCOzlaJ6yCS7wchNC,0.0968,4,meditative,spotify:track:1sJhXWCOzlaJ6yCS7wchNC,"Boj, Knucks, Tay Iwar",Meditative Vibes,2,0,211807,0.61,0.505
Legend Or No Legend,0.00024,185.812,31pmKihliYRk8lpGim9VZ4,0.227,Don't Feel Love,3kEpLybbAlVUVimW5Evijb,0.482,audio_features,ambient,1pSC9nqMSfJgh6WVZYkTqJ,-5.665,0.693,2023-05-17,https://api.spotify.com/v1/audio-analysis/31pmKihliYRk8lpGim9VZ4,23,31pmKihliYRk8lpGim9VZ4,https://api.spotify.com/v1/tracks/31pmKihliYRk8lpGim9VZ4,0.242,4,meditative,spotify:track:31pmKihliYRk8lpGim9VZ4,Wande Coal,Meditative Vibes,1,1,211487,0.0575,0.542
"Sincerely, Benson",0.0179,183.909,06Vz1qArYwyIt2JYXbZVdO,0.39,Toxic,3kEpLybbAlVUVimW5Evijb,0.42,audio_features,ambient,3dctFKCiGPizmylLp0SN0a,-13.997,0.765,2023-10-04,https://api.spotify.com/v1/audio-analysis/06Vz1qArYwyIt2JYXbZVdO,41,06Vz1qArYwyIt2JYXbZVdO,https://api.spotify.com/v1/tracks/06Vz1qArYwyIt2JYXbZVdO,0.27,4,meditative,spotify:track:06Vz1qArYwyIt2JYXbZVdO,Bnxn,Meditative Vibes,11,0,156560,0.135,0.291
Legend Or No Legend,0,149.935,1xe7FOo2drdKBIri7iLv8X,0.0573,Nobody Holy,3kEpLybbAlVUVimW5Evijb,0.965,audio_features,ambient,1pSC9nqMSfJgh6WVZYkTqJ,-3.352,0.816,2023-05-17,https://api.spotify.com/v1/audio-analysis/1xe7FOo2drdKBIri7iLv8X,24,1xe7FOo2drdKBIri7iLv8X,https://api.spotify.com/v1/tracks/1xe7FOo2drdKBIri7iLv8X,0.106,4,meditative,spotify:track:1xe7FOo2drdKBIri7iLv8X,Wande Coal,Meditative Vibes,9,0,195529,0.386,0.919
Gbagada Express Vol 2: Moving Mad,0.000523,61.256,3mxm7OJDadZK1HYN9ZP8gf,0.341,No Option,3kEpLybbAlVUVimW5Evijb,0.366,audio_features,ambient,7bFrLfofeujIbvs4WcHn3p,-7.738,0.541,2023-06-02,https://api.spotify.com/v1/audio-analysis/3mxm7OJDadZK1HYN9ZP8gf,41,3mxm7OJDadZK1HYN9ZP8gf,https://api.spotify.com/v1/tracks/3mxm7OJDadZK1HYN9ZP8gf,0.106,5,meditative,spotify:track:3mxm7OJDadZK1HYN9ZP8gf,"Boj, ODUMODUBLVCK",Meditative Vibes,9,0,152947,0.124,0.555
Rave & Roses (Ultra),0,128.491,2naOhWJptgRLoSn85MBxRh,0.265,HOV,3kEpLybbAlVUVimW5Evijb,0.691,audio_features,ambient,0gY9Z6WFEkZgFFalIG0cc6,-7.492,0.663,2023-04-28,https://api.spotify.com/v1/audio-analysis/2naOhWJptgRLoSn85MBxRh,46,2naOhWJptgRLoSn85MBxRh,https://api.spotify.com/v1/tracks/2naOhWJptgRLoSn85MBxRh,0.0909,4,meditative,spotify:track:2naOhWJptgRLoSn85MBxRh,Rema,Meditative Vibes,10,0,138750,0.338,0.647
Many Things,2e-05,124.387,7rIHP8C7oHYONnJpLjVnAc,0.285,Many Things,3kEpLybbAlVUVimW5Evijb,0.687,audio_features,ambient,1yS7tbUsMdT1D1tcwGKNIe,-5.87,0.581,2023-04-21,https://api.spotify.com/v1/audio-analysis/7rIHP8C7oHYONnJpLjVnAc,56,7rIHP8C7oHYONnJpLjVnAc,https://api.spotify.com/v1/tracks/7rIHP8C7oHYONnJpLjVnAc,0.301,5,meditative,spotify:track:7rIHP8C7oHYONnJpLjVnAc,Zinoleesky,Meditative Vibes,11,1,167882,0.345,0.654
Timeless,0.000113,111.998,21hZ5a5marKn0MWxkZ0vYR,0.0723,IN THE GARDEN (feat. Morravey),3kEpLybbAlVUVimW5Evijb,0.564,audio_features,ambient,6lI21W76LD0S3vC55GrfSS,-7.65,0.859,2023-03-30,https://api.spotify.com/v1/audio-analysis/21hZ5a5marKn0MWxkZ0vYR,46,21hZ5a5marKn0MWxkZ0vYR,https://api.spotify.com/v1/tracks/21hZ5a5marKn0MWxkZ0vYR,0.149,4,meditative,spotify:track:21hZ5a5marKn0MWxkZ0vYR,"Davido, Morravey",Meditative Vibes,2,1,165000,0.0816,0.701
Let Them Know,0,93.949,6FLxB7ot3KZwjr0Zew8L7p,0.31,Let Them Know,3kEpLybbAlVUVimW5Evijb,0.839,audio_features,ambient,5FCaxpcmBFkumiu6MpkD73,-4.364,0.784,2023-04-19,https://api.spotify.com/v1/audio-analysis/6FLxB7ot3KZwjr0Zew8L7p,18,6FLxB7ot3KZwjr0Zew8L7p,https://api.spotify.com/v1/tracks/6FLxB7ot3KZwjr0Zew8L7p,0.0976,4,meditative,spotify:track:6FLxB7ot3KZwjr0Zew8L7p,Wande Coal,Meditative Vibes,11,0,204382,0.0725,0.682
Nanny Riddim,0.86,160.044,3bGjIIBA2av8gLd96NtT9E,0.0868,Nanny Riddim,3kEpLybbAlVUVimW5Evijb,0.629,audio_features,ambient,2tZI67yMJlBfssrexyV2we,-4.896,0.679,2023-04-18,https://api.spotify.com/v1/audio-analysis/3bGjIIBA2av8gLd96NtT9E,20,3bGjIIBA2av8gLd96NtT9E,https://api.spotify.com/v1/tracks/3bGjIIBA2av8gLd96NtT9E,0.642,4,meditative,spotify:track:3bGjIIBA2av8gLd96NtT9E,Juls,Meditative Vibes,1,1,236000,0.0276,0.854
Grit & Lust,0.000115,142.724,14nSbMQqRo1BxshIjprVDO,0.323,Last Time,3kEpLybbAlVUVimW5Evijb,0.47,audio_features,ambient,4se56vUQlf2nGZHynfAkTZ,-5.542,0.778,2022-12-23,https://api.spotify.com/v1/audio-analysis/14nSbMQqRo1BxshIjprVDO,54,14nSbMQqRo1BxshIjprVDO,https://api.spotify.com/v1/tracks/14nSbMQqRo1BxshIjprVDO,0.117,5,meditative,spotify:track:14nSbMQqRo1BxshIjprVDO,"Zinoleesky, Omah Lay",Meditative Vibes,0,1,153523,0.0625,0.644
Lock Up,0.000713,104.855,22sKJ38aklXtEzQtnDDluQ,0.177,Lock Up,3kEpLybbAlVUVimW5Evijb,0.645,audio_features,ambient,20dg4gZdSpAzILbzaE2TOz,-6.426,0.835,2023-03-24,https://api.spotify.com/v1/audio-analysis/22sKJ38aklXtEzQtnDDluQ,33,22sKJ38aklXtEzQtnDDluQ,https://api.spotify.com/v1/tracks/22sKJ38aklXtEzQtnDDluQ,0.0577,4,meditative,spotify:track:22sKJ38aklXtEzQtnDDluQ,"Nonso Amadi, Zinoleesky",Meditative Vibes,6,0,223006,0.248,0.594
Rave & Roses (Ultra),0,96.058,3de3ASYwXvqgEzqJaMWYEQ,0.0369,Charm,3kEpLybbAlVUVimW5Evijb,0.541,audio_features,ambient,0gY9Z6WFEkZgFFalIG0cc6,-6.957,0.76,2023-04-28,https://api.spotify.com/v1/audio-analysis/3de3ASYwXvqgEzqJaMWYEQ,56,3de3ASYwXvqgEzqJaMWYEQ,https://api.spotify.com/v1/tracks/3de3ASYwXvqgEzqJaMWYEQ,0.096,4,meditative,spotify:track:3de3ASYwXvqgEzqJaMWYEQ,Rema,Meditative Vibes,4,0,204750,0.574,0.667
Everybody Loves Ice Prince,0,108.018,06SLNa1xtBmA9I6JHN6z2j,0.128,Magician (feat. J Milla & Yung L),3kEpLybbAlVUVimW5Evijb,0.501,audio_features,ambient,35IQekv12aRfdoWjonmwWi,-7.029,0.931,2011-10-09,https://api.spotify.com/v1/audio-analysis/06SLNa1xtBmA9I6JHN6z2j,22,06SLNa1xtBmA9I6JHN6z2j,https://api.spotify.com/v1/tracks/06SLNa1xtBmA9I6JHN6z2j,0.122,4,meditative,spotify:track:06SLNa1xtBmA9I6JHN6z2j,"Ice Prince, J-Milla, Yung L",Meditative Vibes,1,1,232942,0.0254,0.557
22,1.02e-05,111.032,1QxTmNDHFmgaxgAolqqgAD,0.107,22,3kEpLybbAlVUVimW5Evijb,0.509,audio_features,ambient,4fAL4TmJZ3gnmfgYyM5vLC,-7.463,0.534,2023-02-22,https://api.spotify.com/v1/audio-analysis/1QxTmNDHFmgaxgAolqqgAD,63,1QxTmNDHFmgaxgAolqqgAD,https://api.spotify.com/v1/tracks/1QxTmNDHFmgaxgAolqqgAD,0.078,5,meditative,spotify:track:1QxTmNDHFmgaxgAolqqgAD,JayO,Meditative Vibes,5,1,142120,0.693,0.821
Timeless,0.0138,94.999,1f5WN3V8AVYyUahqjWogGj,0.0721,PICASSO (feat. Logos Olori),3kEpLybbAlVUVimW5Evijb,0.749,audio_features,ambient,6lI21W76LD0S3vC55GrfSS,-7.894,0.704,2023-03-30,https://api.spotify.com/v1/audio-analysis/1f5WN3V8AVYyUahqjWogGj,42,1f5WN3V8AVYyUahqjWogGj,https://api.spotify.com/v1/tracks/1f5WN3V8AVYyUahqjWogGj,0.191,4,meditative,spotify:track:1f5WN3V8AVYyUahqjWogGj,"Davido, Logos olori",Meditative Vibes,9,0,155368,0.58,0.611
You Go Know,0.00447,102.716,6sTPT0d9cJtFI3F3b2IA1q,0.179,You Go Know,3kEpLybbAlVUVimW5Evijb,0.431,audio_features,ambient,7HvwJxPnRDe6DeSGUE1CHG,-7.223,0.727,2023-03-22,https://api.spotify.com/v1/audio-analysis/6sTPT0d9cJtFI3F3b2IA1q,32,6sTPT0d9cJtFI3F3b2IA1q,https://api.spotify.com/v1/tracks/6sTPT0d9cJtFI3F3b2IA1q,0.133,4,meditative,spotify:track:6sTPT0d9cJtFI3F3b2IA1q,Ajebo Hustlers,Meditative Vibes,9,0,142136,0.366,0.743
Timeless,1.68e-06,196.505,3kvfr5h3oQuJHbkEfg2R3U,0.104,U (JUJU) (feat. Skepta),3kEpLybbAlVUVimW5Evijb,0.71,audio_features,ambient,6lI21W76LD0S3vC55GrfSS,-4.002,0.418,2023-03-30,https://api.spotify.com/v1/audio-analysis/3kvfr5h3oQuJHbkEfg2R3U,44,3kvfr5h3oQuJHbkEfg2R3U,https://api.spotify.com/v1/tracks/3kvfr5h3oQuJHbkEfg2R3U,0.116,4,meditative,spotify:track:3kvfr5h3oQuJHbkEfg2R3U,"Davido, Skepta",Meditative Vibes,4,0,193273,0.0473,0.671
DECLAN RICE,0.00587,93.564,1sEIkVGd7fG4K5wFQS6f6y,0.231,DECLAN RICE,3kEpLybbAlVUVimW5Evijb,0.633,audio_features,ambient,2CVwxKWCF92MeTLjmdJFXy,-6.113,0.69,2023-03-23,https://api.spotify.com/v1/audio-analysis/1sEIkVGd7fG4K5wFQS6f6y,44,1sEIkVGd7fG4K5wFQS6f6y,https://api.spotify.com/v1/tracks/1sEIkVGd7fG4K5wFQS6f6y,0.0867,4,meditative,spotify:track:1sEIkVGd7fG4K5wFQS6f6y,ODUMODUBLVCK,Meditative Vibes,7,1,124000,0.0297,0.779
Timeless,0.00137,133.112,0SGea6cYbJWWz0MW1MYWlD,0.119,FOR THE ROAD,3kEpLybbAlVUVimW5Evijb,0.579,audio_features,ambient,6lI21W76LD0S3vC55GrfSS,-5.329,0.831,2023-03-30,https://api.spotify.com/v1/audio-analysis/0SGea6cYbJWWz0MW1MYWlD,53,0SGea6cYbJWWz0MW1MYWlD,https://api.spotify.com/v1/tracks/0SGea6cYbJWWz0MW1MYWlD,0.175,5,meditative,spotify:track:0SGea6cYbJWWz0MW1MYWlD,Davido,Meditative Vibes,0,1,147021,0.0644,0.574
Pheelz Good,0.000885,96.803,5Uy30uolunyNIFBUV4SCq6,0.0978,Ballin,3kEpLybbAlVUVimW5Evijb,0.624,audio_features,ambient,5JDvgDchniRt7s72WlHOH6,-4.702,0.748,2023-02-10,https://api.spotify.com/v1/audio-analysis/5Uy30uolunyNIFBUV4SCq6,22,5Uy30uolunyNIFBUV4SCq6,https://api.spotify.com/v1/tracks/5Uy30uolunyNIFBUV4SCq6,0.223,4,meditative,spotify:track:5Uy30uolunyNIFBUV4SCq6,Pheelz,Meditative Vibes,0,1,154645,0.425,0.536
Currency,0.0147,97.117,59VpttBOjuFDpOOdqeTDiI,0.12,Currency,3kEpLybbAlVUVimW5Evijb,0.529,audio_features,ambient,1yqoT8UTNOYyLHc8mIVjIT,-9.426,0.772,2023-02-08,https://api.spotify.com/v1/audio-analysis/59VpttBOjuFDpOOdqeTDiI,50,59VpttBOjuFDpOOdqeTDiI,https://api.spotify.com/v1/tracks/59VpttBOjuFDpOOdqeTDiI,0.143,4,meditative,spotify:track:59VpttBOjuFDpOOdqeTDiI,"Young Jonn, Olamide",Meditative Vibes,0,1,178144,0.562,0.694
Personal,0,109.956,1Lg2Agsu9XTZ6M4wfRMpff,0.215,Personal,3kEpLybbAlVUVimW5Evijb,0.766,audio_features,ambient,3A2ta8zCeJjbZkmx0yTxtx,-7.362,0.736,2022-12-16,https://api.spotify.com/v1/audio-analysis/1Lg2Agsu9XTZ6M4wfRMpff,38,1Lg2Agsu9XTZ6M4wfRMpff,https://api.spotify.com/v1/tracks/1Lg2Agsu9XTZ6M4wfRMpff,0.101,4,meditative,spotify:track:1Lg2Agsu9XTZ6M4wfRMpff,Zinoleesky,Meditative Vibes,2,0,143453,0.452,0.542
Timeless,0,131.835,1PCUDCPFzwPbYbQqivdMxK,0.104,PRECISION,3kEpLybbAlVUVimW5Evijb,0.518,audio_features,ambient,6lI21W76LD0S3vC55GrfSS,-4.324,0.577,2023-03-30,https://api.spotify.com/v1/audio-analysis/1PCUDCPFzwPbYbQqivdMxK,42,1PCUDCPFzwPbYbQqivdMxK,https://api.spotify.com/v1/tracks/1PCUDCPFzwPbYbQqivdMxK,0.304,5,meditative,spotify:track:1PCUDCPFzwPbYbQqivdMxK,Davido,Meditative Vibes,4,0,186550,0.0376,0.715
Philo (Remix),0.00109,111.075,57S9ELiUtHZ2aqkyegA5nN,0.237,Philo - Remix,3kEpLybbAlVUVimW5Evijb,0.922,audio_features,ambient,4kzr0lEPxjP4hoBUz4b9SV,-13.249,0.92,2023-03-17,https://api.spotify.com/v1/audio-analysis/57S9ELiUtHZ2aqkyegA5nN,36,57S9ELiUtHZ2aqkyegA5nN,https://api.spotify.com/v1/tracks/57S9ELiUtHZ2aqkyegA5nN,0.108,4,meditative,spotify:track:57S9ELiUtHZ2aqkyegA5nN,"Bella Shmurda, Nasty C",Meditative Vibes,0,0,166557,0.0386,0.403
Pheelz Good,0.000449,102.979,56DabBT22USoKQU5Id1oZF,0.0436,Pheelz Like Summer,3kEpLybbAlVUVimW5Evijb,0.613,audio_features,ambient,5JDvgDchniRt7s72WlHOH6,-7.672,0.818,2023-02-10,https://api.spotify.com/v1/audio-analysis/56DabBT22USoKQU5Id1oZF,31,56DabBT22USoKQU5Id1oZF,https://api.spotify.com/v1/tracks/56DabBT22USoKQU5Id1oZF,0.0879,4,meditative,spotify:track:56DabBT22USoKQU5Id1oZF,Pheelz,Meditative Vibes,7,0,170097,0.0909,0.58
2:30,0.000124,117.968,6upXA8xqJ5heoVw4nd5Zvs,0.143,2:30,3kEpLybbAlVUVimW5Evijb,0.863,audio_features,ambient,7ASPbaFgWYjGlYIIOewA2L,-8.973,0.867,2023-04-05,https://api.spotify.com/v1/audio-analysis/6upXA8xqJ5heoVw4nd5Zvs,45,6upXA8xqJ5heoVw4nd5Zvs,https://api.spotify.com/v1/tracks/6upXA8xqJ5heoVw4nd5Zvs,0.048,4,meditative,spotify:track:6upXA8xqJ5heoVw4nd5Zvs,Asake,Meditative Vibes,8,1,138305,0.333,0.692
HAUSAPIANO,0.931,115.982,45eArmaTp7V4cN4CJvRV72,0.0689,HAUSAPIANO,3kEpLybbAlVUVimW5Evijb,0.283,audio_features,ambient,3TeZuQ3I3cZyyZ6xITnYR5,-16.31,0.9,2024-09-10,https://api.spotify.com/v1/audio-analysis/45eArmaTp7V4cN4CJvRV72,45,45eArmaTp7V4cN4CJvRV72,https://api.spotify.com/v1/tracks/45eArmaTp7V4cN4CJvRV72,0.121,4,meditative,spotify:track:45eArmaTp7V4cN4CJvRV72,Kvng Vinci,Meditative Vibes,10,0,103508,0.215,0.456
