loudness,track_album_name,uri,analysis_url,id,time_signature,mode,track_name,speechiness,playlist_id,danceability,playlist_genre,track_id,track_album_release_date,duration_ms,acousticness,track_artist,energy,tempo,instrumentalness,playlist_subgenre,type,track_href,key,track_album_id,playlist_name,liveness,valence,track_popularity
-5.379,Nodeh Lecha,spotify:track:7vrhmwjOyy4rNZZ5lNJOLK,https://api.spotify.com/v1/audio-analysis/7vrhmwjOyy4rNZZ5lNJOLK,7vrhmwjOyy4rNZZ5lNJOLK,4,0,Nodeh Lecha,0.112,7EfsOl6KoNLCFrnAtLT7Ms,0.553,world,7vrhmwjOyy4rNZZ5lNJOLK,2021-04-29,202614,0.287,Nachas,0.736,120.972,0,jewish,audio_features,https://api.spotify.com/v1/tracks/7vrhmwjOyy4rNZZ5lNJOLK,11,7JXwcEiPjHKfMoYdfKhg32,Jewish Music,0.164,0.725,24
-2.83,Yoni Z,spotify:track:0O8BTY6fd6zCtgtGuDMWM5,https://api.spotify.com/v1/audio-analysis/0O8BTY6fd6zCtgtGuDMWM5,0O8BTY6fd6zCtgtGuDMWM5,4,0,Hallelukah,0.0309,7EfsOl6KoNLCFrnAtLT7Ms,0.659,world,0O8BTY6fd6zCtgtGuDMWM5,2018-07-28,241425,0.271,Yoni Z,0.904,109.991,0.0635,jewish,audio_features,https://api.spotify.com/v1/tracks/0O8BTY6fd6zCtgtGuDMWM5,5,5tVFgCROwtHIX0lgwOgW0M,Jewish Music,0.0615,0.668,24
-9.662,Ein yeush,spotify:track:6mP2UJFQ5dcokkFdyAdXjo,https://api.spotify.com/v1/audio-analysis/6mP2UJFQ5dcokkFdyAdXjo,6mP2UJFQ5dcokkFdyAdXjo,4,1,Ein yeush,0.0412,7EfsOl6KoNLCFrnAtLT7Ms,0.422,world,6mP2UJFQ5dcokkFdyAdXjo,2021-05-04,214154,0.0805,"Moshe Lang, A.Y. Bouzaglou",0.606,144.115,1.3e-05,jewish,audio_features,https://api.spotify.com/v1/tracks/6mP2UJFQ5dcokkFdyAdXjo,3,1DsXKWIqxRc6wyNywpWvhD,Jewish Music,0.11,0.413,11
-7.158,Who Am I,spotify:track:6IuuwydjnCrtGcu0R4IYEQ,https://api.spotify.com/v1/audio-analysis/6IuuwydjnCrtGcu0R4IYEQ,6IuuwydjnCrtGcu0R4IYEQ,4,1,Who Am I,0.0433,7EfsOl6KoNLCFrnAtLT7Ms,0.759,world,6IuuwydjnCrtGcu0R4IYEQ,2021-04-30,161408,0.147,BINYAMIN,0.482,79.995,0,jewish,audio_features,https://api.spotify.com/v1/tracks/6IuuwydjnCrtGcu0R4IYEQ,10,0NrCmBPEds4K84STzElCoO,Jewish Music,0.0915,0.391,25
-9.611,Accept,spotify:track:1eLS6BdFYwmsHeVLLM27st,https://api.spotify.com/v1/audio-analysis/1eLS6BdFYwmsHeVLLM27st,1eLS6BdFYwmsHeVLLM27st,4,1,Accept,0.0254,7EfsOl6KoNLCFrnAtLT7Ms,0.542,world,1eLS6BdFYwmsHeVLLM27st,2020-06-20,215812,0.201,Aryeh Kunstler,0.569,80.027,0,jewish,audio_features,https://api.spotify.com/v1/tracks/1eLS6BdFYwmsHeVLLM27st,2,6P3rNn7YOfrX9XXMmmJLzk,Jewish Music,0.203,0.445,17
-7.393,Dry Tears,spotify:track:4xcyZFIOWgHmdH41yNf3fr,https://api.spotify.com/v1/audio-analysis/4xcyZFIOWgHmdH41yNf3fr,4xcyZFIOWgHmdH41yNf3fr,4,0,Dry Tears,0.0453,7EfsOl6KoNLCFrnAtLT7Ms,0.722,world,4xcyZFIOWgHmdH41yNf3fr,2020-08-02,167927,0.678,"Yossi Rodal, iZZy D JaY",0.402,99.914,0,jewish,audio_features,https://api.spotify.com/v1/tracks/4xcyZFIOWgHmdH41yNf3fr,3,6KDtWo4v3uIjwUDxF5oYRz,Jewish Music,0.109,0.337,32
-4.377,Proud Jew,spotify:track:5oWkX9tQ0zpkhW77SYRe1T,https://api.spotify.com/v1/audio-analysis/5oWkX9tQ0zpkhW77SYRe1T,5oWkX9tQ0zpkhW77SYRe1T,4,1,Proud Jew,0.0731,7EfsOl6KoNLCFrnAtLT7Ms,0.853,world,5oWkX9tQ0zpkhW77SYRe1T,2021-02-22,210586,0.132,"Yossi Rodal, iZZy D JaY, CTeen",0.624,127.903,0,jewish,audio_features,https://api.spotify.com/v1/tracks/5oWkX9tQ0zpkhW77SYRe1T,4,5EIwqnocaisVwj4sg1KwTq,Jewish Music,0.129,0.718,36
-5.344,Unspoken,spotify:track:5CLlYGsBwlwBWZO0slsiNS,https://api.spotify.com/v1/audio-analysis/5CLlYGsBwlwBWZO0slsiNS,5CLlYGsBwlwBWZO0slsiNS,4,1,Unspoken,0.0975,7EfsOl6KoNLCFrnAtLT7Ms,0.641,world,5CLlYGsBwlwBWZO0slsiNS,2018-01-19,180000,0.556,"Yossi Rodal, iZZy D JaY",0.895,99.862,6.4e-06,jewish,audio_features,https://api.spotify.com/v1/tracks/5CLlYGsBwlwBWZO0slsiNS,3,3vg7DB3S2wBm3TrbYyDRZN,Jewish Music,0.0783,0.496,27
-4.773,How to Fly,spotify:track:4hhC9NAZ8h8meousL2jnTz,https://api.spotify.com/v1/audio-analysis/4hhC9NAZ8h8meousL2jnTz,4hhC9NAZ8h8meousL2jnTz,4,1,How to Fly,0.0412,7EfsOl6KoNLCFrnAtLT7Ms,0.702,world,4hhC9NAZ8h8meousL2jnTz,2020-12-16,155258,0.146,Jeryko,0.634,97.043,0,jewish,audio_features,https://api.spotify.com/v1/tracks/4hhC9NAZ8h8meousL2jnTz,9,7klz0OwtGk4yBS1uIg77bm,Jewish Music,0.47,0.124,23
-7.176,Believe,spotify:track:24R2LSMaPLaANfhWG9pRaC,https://api.spotify.com/v1/audio-analysis/24R2LSMaPLaANfhWG9pRaC,24R2LSMaPLaANfhWG9pRaC,4,1,Believe,0.0289,7EfsOl6KoNLCFrnAtLT7Ms,0.691,world,24R2LSMaPLaANfhWG9pRaC,2019-08-08,184320,0.589,"Eli Skies, Shmuel Zimmer",0.549,125.043,7.66e-06,jewish,audio_features,https://api.spotify.com/v1/tracks/24R2LSMaPLaANfhWG9pRaC,2,5TgK49mtAZ4mwasULpdMK8,Jewish Music,0.116,0.367,13
-6.382,Elokai,spotify:track:0FiHFslrbH8YVSyfsTCmrW,https://api.spotify.com/v1/audio-analysis/0FiHFslrbH8YVSyfsTCmrW,0FiHFslrbH8YVSyfsTCmrW,4,0,Elokai,0.0411,7EfsOl6KoNLCFrnAtLT7Ms,0.545,world,0FiHFslrbH8YVSyfsTCmrW,2019-07-15,204800,0.259,"Eli Skies, Dovid Gross",0.517,74.997,0,jewish,audio_features,https://api.spotify.com/v1/tracks/0FiHFslrbH8YVSyfsTCmrW,0,69YCUfQVe7LbXtsWT8JObt,Jewish Music,0.118,0.151,11
-5.18,Nyet Nyet,spotify:track:6rActB8bpBNDPiSaF8QK78,https://api.spotify.com/v1/audio-analysis/6rActB8bpBNDPiSaF8QK78,6rActB8bpBNDPiSaF8QK78,4,1,Nyet Nyet,0.0464,7EfsOl6KoNLCFrnAtLT7Ms,0.707,world,6rActB8bpBNDPiSaF8QK78,2018-06-21,197949,0.0526,"The International Nigun Project, Leo Chelyapov, Yossi Rodel, Shmuel Marcus, iZZy D JaY",0.872,124.943,0,jewish,audio_features,https://api.spotify.com/v1/tracks/6rActB8bpBNDPiSaF8QK78,0,0Hwb1CFTe6WwiNk0P0stLX,Jewish Music,0.158,0.628,28
-4.868,Modeh Ani,spotify:track:6oC9aJ4uNjFqgibUKu9YVd,https://api.spotify.com/v1/audio-analysis/6oC9aJ4uNjFqgibUKu9YVd,6oC9aJ4uNjFqgibUKu9YVd,4,0,Modeh Ani,0.0374,7EfsOl6KoNLCFrnAtLT7Ms,0.612,world,6oC9aJ4uNjFqgibUKu9YVd,2020-11-03,196162,0.137,"Hershel, iZZy D JaY",0.804,125.99,0,jewish,audio_features,https://api.spotify.com/v1/tracks/6oC9aJ4uNjFqgibUKu9YVd,3,4z2KWU49qiwSmqtIsbWhQk,Jewish Music,0.141,0.453,20
-7.67,Ayeh!,spotify:track:7ceUesom3E6DbxDv0KjvVK,https://api.spotify.com/v1/audio-analysis/7ceUesom3E6DbxDv0KjvVK,7ceUesom3E6DbxDv0KjvVK,4,1,Odecha,0.0628,7EfsOl6KoNLCFrnAtLT7Ms,0.455,world,7ceUesom3E6DbxDv0KjvVK,2021-02-27,186358,0.0377,Reuven Garber ראובן גרבר,0.647,111.979,0.0116,jewish,audio_features,https://api.spotify.com/v1/tracks/7ceUesom3E6DbxDv0KjvVK,10,6LCjZHS8SkaRaA0ltBRJA2,Jewish Music,0.127,0.171,16
-6.751,Idan Chadash,spotify:track:42Xxh6RlXeZUNtNfbJ6A3D,https://api.spotify.com/v1/audio-analysis/42Xxh6RlXeZUNtNfbJ6A3D,42Xxh6RlXeZUNtNfbJ6A3D,4,1,Idan Chadash,0.0315,7EfsOl6KoNLCFrnAtLT7Ms,0.714,world,42Xxh6RlXeZUNtNfbJ6A3D,2020-12-24,274488,0.0922,Duvie Shapiro,0.72,113.015,0,jewish,audio_features,https://api.spotify.com/v1/tracks/42Xxh6RlXeZUNtNfbJ6A3D,6,37aJMhICuCPbgWz6toJ3zK,Jewish Music,0.0742,0.696,22
-10.801,Never Alone,spotify:track:4IcaqojAK1Wx8XxPng0wlB,https://api.spotify.com/v1/audio-analysis/4IcaqojAK1Wx8XxPng0wlB,4IcaqojAK1Wx8XxPng0wlB,4,1,Never Alone,0.104,7EfsOl6KoNLCFrnAtLT7Ms,0.732,world,4IcaqojAK1Wx8XxPng0wlB,2021-05-18,232000,0.572,Danny Palgon,0.556,105.021,0.00487,jewish,audio_features,https://api.spotify.com/v1/tracks/4IcaqojAK1Wx8XxPng0wlB,9,6h4C3qpVoMNXkoebjnuSxs,Jewish Music,0.19,0.22,13
-7.467,K'Echud,spotify:track:622sbfVBtTl6QqqNMrD7Pp,https://api.spotify.com/v1/audio-analysis/622sbfVBtTl6QqqNMrD7Pp,622sbfVBtTl6QqqNMrD7Pp,4,1,K'Echud,0.0518,7EfsOl6KoNLCFrnAtLT7Ms,0.668,world,622sbfVBtTl6QqqNMrD7Pp,2021-05-23,241093,0.00296,"Yossi Newman, Aryeh Barnett",0.737,111.97,0.000239,jewish,audio_features,https://api.spotify.com/v1/tracks/622sbfVBtTl6QqqNMrD7Pp,0,1Pd6Mz7cIq2sgyFw4znvHT,Jewish Music,0.573,0.465,14
-5.895,Only One,spotify:track:19cTeUtINRnEiU4ATB8tL1,https://api.spotify.com/v1/audio-analysis/19cTeUtINRnEiU4ATB8tL1,19cTeUtINRnEiU4ATB8tL1,4,1,Only One,0.133,7EfsOl6KoNLCFrnAtLT7Ms,0.724,world,19cTeUtINRnEiU4ATB8tL1,2021-01-27,136084,0.233,Nissim Black,0.768,159.962,0,jewish,audio_features,https://api.spotify.com/v1/tracks/19cTeUtINRnEiU4ATB8tL1,0,3u7Pkyf67WIdepxJzSkbhZ,Jewish Music,0.174,0.734,17
-7.062,Ah-Yay!,spotify:track:3fLDCNVDNufBNSCsrHFxTY,https://api.spotify.com/v1/audio-analysis/3fLDCNVDNufBNSCsrHFxTY,3fLDCNVDNufBNSCsrHFxTY,4,0,Ah-Yay!,0.0411,7EfsOl6KoNLCFrnAtLT7Ms,0.666,world,3fLDCNVDNufBNSCsrHFxTY,2021-06-21,223302,0.133,Nachas,0.644,128.083,0,jewish,audio_features,https://api.spotify.com/v1/tracks/3fLDCNVDNufBNSCsrHFxTY,1,4FgwZrOM4jB4wWH5lzcfR2,Jewish Music,0.101,0.45,32
-5.852,תרקדו,spotify:track:4PzvQKnOqQYWC2FtLdEvhK,https://api.spotify.com/v1/audio-analysis/4PzvQKnOqQYWC2FtLdEvhK,4PzvQKnOqQYWC2FtLdEvhK,4,0,תרקדו,0.0475,7EfsOl6KoNLCFrnAtLT7Ms,0.778,world,4PzvQKnOqQYWC2FtLdEvhK,2021-07-20,217298,0.0827,איציק וינגרטן,0.885,128.021,0,jewish,audio_features,https://api.spotify.com/v1/tracks/4PzvQKnOqQYWC2FtLdEvhK,5,6BFJRQKvqDoUDS2C8ZeCHU,Jewish Music,0.0835,0.794,34
-6.473,Sing It,spotify:track:2vGCD5joOfSP2gQaf2b9x0,https://api.spotify.com/v1/audio-analysis/2vGCD5joOfSP2gQaf2b9x0,2vGCD5joOfSP2gQaf2b9x0,4,1,Sois Tosis,0.0662,7EfsOl6KoNLCFrnAtLT7Ms,0.605,world,2vGCD5joOfSP2gQaf2b9x0,2021-06-02,74653,0.0885,"Mordechai Shapiro, Freilach Band",0.807,124.723,0,jewish,audio_features,https://api.spotify.com/v1/tracks/2vGCD5joOfSP2gQaf2b9x0,10,1hbOiyHAHrbj4LYmxEq5Re,Jewish Music,0.42,0.748,15
-4.538,Festive Collection for the Jewish Holidays,spotify:track:3sbTWtpj2FwgBlxooojJfn,https://api.spotify.com/v1/audio-analysis/3sbTWtpj2FwgBlxooojJfn,3sbTWtpj2FwgBlxooojJfn,4,0,Hashem Echad,0.0266,7EfsOl6KoNLCFrnAtLT7Ms,0.637,world,3sbTWtpj2FwgBlxooojJfn,2016-09-27,237714,0.434,Itzik Orlev,0.789,105.048,0,jewish,audio_features,https://api.spotify.com/v1/tracks/3sbTWtpj2FwgBlxooojJfn,11,2QC13XBT9LnkXxeoixsmfJ,Jewish Music,0.0852,0.601,28
-3.865,ריקוד מנצח,spotify:track:2VE8igGIazSbpdijsEGZba,https://api.spotify.com/v1/audio-analysis/2VE8igGIazSbpdijsEGZba,2VE8igGIazSbpdijsEGZba,4,0,ריקוד מנצח,0.0361,7EfsOl6KoNLCFrnAtLT7Ms,0.636,world,2VE8igGIazSbpdijsEGZba,2019-08-12,198250,0.0625,Itzik Orlev,0.948,110.012,3.06e-05,jewish,audio_features,https://api.spotify.com/v1/tracks/2VE8igGIazSbpdijsEGZba,7,5Y4SuUhG084QUj6jJi4rBt,Jewish Music,0.128,0.74,24
-6.729,Na Na - Please Please,spotify:track:6Z8NLY87ramlKnZzoB5DyB,https://api.spotify.com/v1/audio-analysis/6Z8NLY87ramlKnZzoB5DyB,6Z8NLY87ramlKnZzoB5DyB,4,1,Na Na - Please Please,0.0507,7EfsOl6KoNLCFrnAtLT7Ms,0.771,world,6Z8NLY87ramlKnZzoB5DyB,2021-03-08,197700,0.0255,"Yossi Newman, Y. B.",0.569,113.064,0.000171,jewish,audio_features,https://api.spotify.com/v1/tracks/6Z8NLY87ramlKnZzoB5DyB,3,6B5BaKlOx0g7f541eSRa5N,Jewish Music,0.144,0.457,12
-5.783,Odeh (Levyticus Remix),spotify:track:7iM564YQ2bpbaUzohMrisb,https://api.spotify.com/v1/audio-analysis/7iM564YQ2bpbaUzohMrisb,7iM564YQ2bpbaUzohMrisb,4,1,Odeh (Levyticus Remix),0.0323,7EfsOl6KoNLCFrnAtLT7Ms,0.546,world,7iM564YQ2bpbaUzohMrisb,2016-09-01,243678,0.0393,Yoni Z,0.873,131.023,0.31,jewish,audio_features,https://api.spotify.com/v1/tracks/7iM564YQ2bpbaUzohMrisb,2,1erZ3ogEa4SQvSiAAsYR55,Jewish Music,0.115,0.407,20
-5.169,A Toast to Life,spotify:track:5qb0uh6pZm2rZrdSoh5b5d,https://api.spotify.com/v1/audio-analysis/5qb0uh6pZm2rZrdSoh5b5d,5qb0uh6pZm2rZrdSoh5b5d,4,0,L'chaim A Toast to Life,0.0524,7EfsOl6KoNLCFrnAtLT7Ms,0.724,world,5qb0uh6pZm2rZrdSoh5b5d,2021-08-01,210709,0.0128,Yaakov Shwekey,0.775,127.022,0,jewish,audio_features,https://api.spotify.com/v1/tracks/5qb0uh6pZm2rZrdSoh5b5d,1,6sk726gOzQDv5r3u2YtiWM,Jewish Music,0.159,0.857,32
-7.217,Sultan - Workout Remix,spotify:track:6ZJX3FWzXqGruGjqUXPFbg,https://api.spotify.com/v1/audio-analysis/6ZJX3FWzXqGruGjqUXPFbg,6ZJX3FWzXqGruGjqUXPFbg,4,1,Sultan - Workout Remix,0.074,37i9dQZF1DX3wwp27Epwn5,0.797,indian,6ZJX3FWzXqGruGjqUXPFbg,2022-03-03,205714,0.00929,"Vishal-Shekhar, Sukhwinder Singh, Shadab Faridi, Irshad Kamil",0.743,140.028,0.843,workout,audio_features,https://api.spotify.com/v1/tracks/6ZJX3FWzXqGruGjqUXPFbg,9,6pPHXccVgAyO9wAphNHC6U,Bollywood Workout,0.123,0.586,42
-3.932,"Humraah (From ""Malang - Unleash The Madness"")",spotify:track:4xmkpE1Si5JL7NFxWrhV0S,https://api.spotify.com/v1/audio-analysis/4xmkpE1Si5JL7NFxWrhV0S,4xmkpE1Si5JL7NFxWrhV0S,4,0,"Humraah (From ""Malang - Unleash The Madness"")",0.059,37i9dQZF1DX3wwp27Epwn5,0.468,indian,4xmkpE1Si5JL7NFxWrhV0S,2020-01-23,299822,0.176,"Sachet Tandon, Kunaal Vermaa, The Fusion Project",0.854,155.867,0,workout,audio_features,https://api.spotify.com/v1/tracks/4xmkpE1Si5JL7NFxWrhV0S,11,1R72FwrqoofsuAM2xil26G,Bollywood Workout,0.126,0.277,66
-5.881,"Singham Again Title Track (From ""Singham Again"")",spotify:track:5a72qQj4KnwUTSI5LVAPVE,https://api.spotify.com/v1/audio-analysis/5a72qQj4KnwUTSI5LVAPVE,5a72qQj4KnwUTSI5LVAPVE,4,1,"Singham Again Title Track (From ""Singham Again"")",0.0556,37i9dQZF1DX3wwp27Epwn5,0.622,indian,5a72qQj4KnwUTSI5LVAPVE,2024-10-26,220593,0.367,"Santhosh Venky, Ravi Basrur, Swanand Kirkire",0.939,100.081,0.0901,workout,audio_features,https://api.spotify.com/v1/tracks/5a72qQj4KnwUTSI5LVAPVE,1,7dy3NKIYtkNANEovWDiaYT,Bollywood Workout,0.0634,0.231,50
-5.1,Dangal (Original Motion Picture Soundtrack),spotify:track:5Ry67OqwCxKbswCxcPHcg9,https://api.spotify.com/v1/audio-analysis/5Ry67OqwCxKbswCxcPHcg9,5Ry67OqwCxKbswCxcPHcg9,4,0,Dangal,0.139,37i9dQZF1DX3wwp27Epwn5,0.617,indian,5Ry67OqwCxKbswCxcPHcg9,2016-12-14,299326,0.237,"Pritam, Daler Mehndi",0.867,178.004,0,workout,audio_features,https://api.spotify.com/v1/tracks/5Ry67OqwCxKbswCxcPHcg9,6,354TJOapvmkc4JCxi9vJHh,Bollywood Workout,0.0559,0.665,58
-7.794,Sanju,spotify:track:7gZwhDmzciskHbZemjf931,https://api.spotify.com/v1/audio-analysis/7gZwhDmzciskHbZemjf931,7gZwhDmzciskHbZemjf931,4,0,Kar Har Maidaan Fateh,0.0573,37i9dQZF1DX3wwp27Epwn5,0.557,indian,7gZwhDmzciskHbZemjf931,2018-06-29,312158,0.0189,"Sukhwinder Singh, Shreya Ghoshal",0.821,170.022,0,workout,audio_features,https://api.spotify.com/v1/tracks/7gZwhDmzciskHbZemjf931,1,2uZYzAlfetvbdWlpSfeNk0,Bollywood Workout,0.0863,0.184,48
-5.698,"Sarphira (From ""Chandu Champion"")",spotify:track:0VeHzFdV0pLBKl99kowvG3,https://api.spotify.com/v1/audio-analysis/0VeHzFdV0pLBKl99kowvG3,0VeHzFdV0pLBKl99kowvG3,4,1,"Sarphira (From ""Chandu Champion"")",0.0415,37i9dQZF1DX3wwp27Epwn5,0.654,indian,0VeHzFdV0pLBKl99kowvG3,2024-06-08,205185,0.416,"Pritam, Sreerama Chandra, Kausar Munir",0.821,125.877,1.67e-05,workout,audio_features,https://api.spotify.com/v1/tracks/0VeHzFdV0pLBKl99kowvG3,0,78hSxI8flPiXydjexkmLgf,Bollywood Workout,0.131,0.602,45
-1.294,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",spotify:track:5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/audio-analysis/5fXslGZPI5Cco6PKHzlSL3,5fXslGZPI5Cco6PKHzlSL3,4,1,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",0.0938,37i9dQZF1DX3wwp27Epwn5,0.805,indian,5fXslGZPI5Cco6PKHzlSL3,2020-01-04,188606,0.101,"Jasmine Sandlas, Garry Sandhu, Tanishk Bagchi, Intense",0.919,94.993,0.00343,workout,audio_features,https://api.spotify.com/v1/tracks/5fXslGZPI5Cco6PKHzlSL3,1,7LwW8qe6sND4ySnKmdZacl,Bollywood Workout,0.0598,0.494,66
-6.274,"Ghungroo (From ""War"")",spotify:track:0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/audio-analysis/0WdbnNKO0Jt4BZACSDQh44,0WdbnNKO0Jt4BZACSDQh44,4,0,"Ghungroo (From ""War"")",0.0323,37i9dQZF1DX3wwp27Epwn5,0.695,indian,0WdbnNKO0Jt4BZACSDQh44,2019-09-30,302935,0.0744,"Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar",0.727,118.034,0.000175,workout,audio_features,https://api.spotify.com/v1/tracks/0WdbnNKO0Jt4BZACSDQh44,6,1FU97iwW5a0nV7wq3Mk5DQ,Bollywood Workout,0.533,0.864,65
-4.629,Roy,spotify:track:48pyUxg9RYuwie5M9R7qRn,https://api.spotify.com/v1/audio-analysis/48pyUxg9RYuwie5M9R7qRn,48pyUxg9RYuwie5M9R7qRn,4,1,Sooraj Dooba Hain,0.0594,37i9dQZF1DX3wwp27Epwn5,0.616,indian,48pyUxg9RYuwie5M9R7qRn,2015-01-09,264854,0.172,"Arijit Singh, Aditi Singh Sharma",0.75,128.051,0,workout,audio_features,https://api.spotify.com/v1/tracks/48pyUxg9RYuwie5M9R7qRn,2,4ixAjixkWs8mCNdlTH1Cdf,Bollywood Workout,0.137,0.434,65
-3.18,Dil Dhadakne Do,spotify:track:7hNYvX0qAKrxtVr1jGDmvR,https://api.spotify.com/v1/audio-analysis/7hNYvX0qAKrxtVr1jGDmvR,7hNYvX0qAKrxtVr1jGDmvR,4,0,Gallan Goodiyaan,0.0554,37i9dQZF1DX3wwp27Epwn5,0.83,indian,7hNYvX0qAKrxtVr1jGDmvR,2015-05-02,296500,0.134,"Yashita Sharma, Manish Kumar Tipu, Farhan Akhtar, Shankar Mahadevan, Sukhwinder Singh",0.858,119.974,1.72e-05,workout,audio_features,https://api.spotify.com/v1/tracks/7hNYvX0qAKrxtVr1jGDmvR,6,0ZRVDoVuEiOxJLVTSpNFk6,Bollywood Workout,0.0567,0.949,64
-3.652,"Coca Cola (From ""Luka Chuppi"")",spotify:track:352wEkChkiClswqwDoM0nj,https://api.spotify.com/v1/audio-analysis/352wEkChkiClswqwDoM0nj,352wEkChkiClswqwDoM0nj,4,0,"Coca Cola (From ""Luka Chuppi"")",0.0904,37i9dQZF1DX3wwp27Epwn5,0.722,indian,352wEkChkiClswqwDoM0nj,2019-02-04,179225,0.121,"Tony Kakkar, Neha Kakkar, Young Desi, Tanishk Bagchi",0.867,102.009,0.0052,workout,audio_features,https://api.spotify.com/v1/tracks/352wEkChkiClswqwDoM0nj,0,0L2XbCxKZXwLeWuAUMcBLc,Bollywood Workout,0.123,0.893,64
-2.974,Ragini Mms 2,spotify:track:5c3mUtkS8FvumKaVkcpB0H,https://api.spotify.com/v1/audio-analysis/5c3mUtkS8FvumKaVkcpB0H,5c3mUtkS8FvumKaVkcpB0H,4,0,Baby Doll,0.106,37i9dQZF1DX3wwp27Epwn5,0.836,indian,5c3mUtkS8FvumKaVkcpB0H,2014-02-28,213887,0.275,"Meet Bros Anjjan, Kanika Kapoor",0.839,103.992,7.25e-06,workout,audio_features,https://api.spotify.com/v1/tracks/5c3mUtkS8FvumKaVkcpB0H,4,4FaSRAxBUEc4ovYBVVbQId,Bollywood Workout,0.181,0.507,63
-7.639,Pathaan,spotify:track:6FAYpZ4jve8vpvTwUvjK6H,https://api.spotify.com/v1/audio-analysis/6FAYpZ4jve8vpvTwUvjK6H,6FAYpZ4jve8vpvTwUvjK6H,4,1,Jhoome Jo Pathaan,0.0748,37i9dQZF1DX3wwp27Epwn5,0.817,indian,6FAYpZ4jve8vpvTwUvjK6H,2022-12-22,208164,0.0964,"Vishal-Shekhar, Arijit Singh, Sukriti Kakar, Vishal Dadlani, Shekhar Ravjiani, Kumaar",0.738,104.964,0,workout,audio_features,https://api.spotify.com/v1/tracks/6FAYpZ4jve8vpvTwUvjK6H,7,2ooWY7xriwwyj23dAI32C2,Bollywood Workout,0.331,0.616,64
-7.571,Band Baaja Baaraat,spotify:track:74AqVxZ3oXwJ8olHssBUG3,https://api.spotify.com/v1/audio-analysis/74AqVxZ3oXwJ8olHssBUG3,74AqVxZ3oXwJ8olHssBUG3,4,0,Ainvayi Ainvayi,0.0413,37i9dQZF1DX3wwp27Epwn5,0.689,indian,74AqVxZ3oXwJ8olHssBUG3,2010-03-11,267624,0.0339,"Salim–Sulaiman, Salim Merchant, Sunidhi Chauhan, Amitabh Bhattacharya",0.742,155.986,0.0046,workout,audio_features,https://api.spotify.com/v1/tracks/74AqVxZ3oXwJ8olHssBUG3,3,7AYweNv9TK4bWe1zP2rcRU,Bollywood Workout,0.0928,0.876,63
-9.045,Le temps des souvenirs,spotify:track:5tYSTEEJGs5Vno1OchhVis,https://api.spotify.com/v1/audio-analysis/5tYSTEEJGs5Vno1OchhVis,5tYSTEEJGs5Vno1OchhVis,4,0,Comment te dire adieu,0.0584,58zteW83Lvl8e158fCCFVN,0.742,electronic,5tYSTEEJGs5Vno1OchhVis,2005-11-21,150387,0.305,Françoise Hardy,0.605,124.205,2.5e-05,french,audio_features,https://api.spotify.com/v1/tracks/5tYSTEEJGs5Vno1OchhVis,10,7lNckfsL639DYWx5ms69NK,French Touch,0.131,0.93,41
-8.107,Isla Privée,spotify:track:56WHJQ0YBal6zZcSojTic0,https://api.spotify.com/v1/audio-analysis/56WHJQ0YBal6zZcSojTic0,56WHJQ0YBal6zZcSojTic0,4,1,Isla Privée,0.156,58zteW83Lvl8e158fCCFVN,0.694,electronic,56WHJQ0YBal6zZcSojTic0,2024-10-22,192160,0.265,"Dele GT, LAVIERY",0.547,93.942,0.000196,french,audio_features,https://api.spotify.com/v1/tracks/56WHJQ0YBal6zZcSojTic0,2,43gnM4LvFKd0qAfxCOhUnG,French Touch,0.296,0.406,19
-5.428,NAKAMURA,spotify:track:7sKDftgGirHWTVFMtJoDoh,https://api.spotify.com/v1/audio-analysis/7sKDftgGirHWTVFMtJoDoh,7sKDftgGirHWTVFMtJoDoh,4,1,Djadja,0.165,58zteW83Lvl8e158fCCFVN,0.811,electronic,7sKDftgGirHWTVFMtJoDoh,2018-11-02,171133,0.0617,Aya Nakamura,0.797,97.988,0,french,audio_features,https://api.spotify.com/v1/tracks/7sKDftgGirHWTVFMtJoDoh,5,3jqQFIXUakuDXdhFVvI7Ko,French Touch,0.112,0.541,68
-6.476,La Bebé (Remix) [French Version],spotify:track:0KDGlg4LGADUYd9pyI6gVm,https://api.spotify.com/v1/audio-analysis/0KDGlg4LGADUYd9pyI6gVm,0KDGlg4LGADUYd9pyI6gVm,4,1,La Bebé (Remix) [French Version],0.0787,58zteW83Lvl8e158fCCFVN,0.714,electronic,0KDGlg4LGADUYd9pyI6gVm,2024-01-13,136324,0.0821,Dele GT,0.409,170.071,0,french,audio_features,https://api.spotify.com/v1/tracks/0KDGlg4LGADUYd9pyI6gVm,0,2xX51dQjNlCurApWTRzNcU,French Touch,0.0883,0.497,17
