key,track_artist,energy,track_id,liveness,speechiness,track_popularity,playlist_subgenre,time_signature,track_href,valence,id,track_album_release_date,uri,danceability,tempo,playlist_name,track_album_name,duration_ms,analysis_url,instrumentalness,type,track_album_id,playlist_genre,track_name,playlist_id,acousticness,loudness,mode
2,"Georges Bizet, Michel Plasson, Orchestre National Du Capitole De Toulouse",0.27,7e8ZbMDwjdbUHWsoMOlZCd,0.0562,0.0348,46,essential,4,https://api.spotify.com/v1/tracks/7e8ZbMDwjdbUHWsoMOlZCd,0.228,7e8ZbMDwjdbUHWsoMOlZCd,2003-02-25,spotify:track:7e8ZbMDwjdbUHWsoMOlZCd,0.263,129.095,Classical Essentials,Bizet: Carmen,213693,https://api.spotify.com/v1/audio-analysis/7e8ZbMDwjdbUHWsoMOlZCd,0.865,audio_features,249X9ZjhWATM2KlkcCh9pt,classical,"Bizet: Carmen, WD 31: Prélude",37i9dQZF1DWWEJlAGA9gs0,0.876,-16.85,0
10,"Samuel Barber, Sir Simon Rattle, Berliner Philharmoniker",0.0733,1CSaCKPIp2yCIDL3t7Fyau,0.28,0.0488,55,essential,3,https://api.spotify.com/v1/tracks/1CSaCKPIp2yCIDL3t7Fyau,0.0308,1CSaCKPIp2yCIDL3t7Fyau,2010-01-18,spotify:track:1CSaCKPIp2yCIDL3t7Fyau,0.102,73.954,Classical Essentials,Samuel Barber - Adagio,537427,https://api.spotify.com/v1/audio-analysis/1CSaCKPIp2yCIDL3t7Fyau,0.859,audio_features,4zW79KZjDenZMLXSGU0Mqu,classical,Barber: Adagio for Strings,37i9dQZF1DWWEJlAGA9gs0,0.974,-24.133,0
2,"Morten Lauridsen, Chamber Choir Of Europe, Nicol Matt",0.0116,0S0YKiEdR9cT9pYgEaTevF,0.0816,0.0567,49,essential,3,https://api.spotify.com/v1/tracks/0S0YKiEdR9cT9pYgEaTevF,0.0331,0S0YKiEdR9cT9pYgEaTevF,2006-01-01,spotify:track:0S0YKiEdR9cT9pYgEaTevF,0.0623,65.057,Classical Essentials,Lauridsen: O Magnum Mysterium / Lux Aeterna / Madrigali / Les Chansons Des Roses,415800,https://api.spotify.com/v1/audio-analysis/0S0YKiEdR9cT9pYgEaTevF,0.445,audio_features,2KpDg5XbaWzQWepVfDpefT,classical,O Magnum Mysterium: O magnum mysterium,37i9dQZF1DWWEJlAGA9gs0,0.991,-27.893,1
2,"Cordae, Lil Wayne",0.674,3MsEJbnW0SYWNzQ6D1j5Xm,0.104,0.251,61,modern,4,https://api.spotify.com/v1/tracks/3MsEJbnW0SYWNzQ6D1j5Xm,0.357,3MsEJbnW0SYWNzQ6D1j5Xm,2024-11-15,spotify:track:3MsEJbnW0SYWNzQ6D1j5Xm,0.872,135.975,RapCaviar,The Crossroads,146055,https://api.spotify.com/v1/audio-analysis/3MsEJbnW0SYWNzQ6D1j5Xm,0,audio_features,7oZOlyOhZSUn1zfojIzMHR,hip-hop,Back on the Road (feat. Lil Wayne),37i9dQZF1DX0XUsuxWHRQd,0.17,-5.831,0
10,BabyChiefDoit,0.831,2JapCT0xikq6Fy1PQiJz1C,0.269,0.264,68,modern,4,https://api.spotify.com/v1/tracks/2JapCT0xikq6Fy1PQiJz1C,0.648,2JapCT0xikq6Fy1PQiJz1C,2024-09-20,spotify:track:2JapCT0xikq6Fy1PQiJz1C,0.652,139.905,RapCaviar,The Viper,150997,https://api.spotify.com/v1/audio-analysis/2JapCT0xikq6Fy1PQiJz1C,0,audio_features,3cQR7hyzZEbwAESuPEu8qR,hip-hop,The Viper,37i9dQZF1DX0XUsuxWHRQd,0.0111,-5.972,0
2,"41, Kyle Richh, Jenn Carter, TaTa",0.632,1haa8GXT0cl9wzRnpZG0YH,0.282,0.277,68,gangster,4,https://api.spotify.com/v1/tracks/1haa8GXT0cl9wzRnpZG0YH,0.253,1haa8GXT0cl9wzRnpZG0YH,2023-11-17,spotify:track:1haa8GXT0cl9wzRnpZG0YH,0.848,123.987,Gangster Rap,41 World: Not The Album,171198,https://api.spotify.com/v1/audio-analysis/1haa8GXT0cl9wzRnpZG0YH,0,audio_features,1xfZEllNKEGORjebzxus4t,hip-hop,"Bent (with Kyle Richh, Jenn Carter & TaTa)",6mODZNt8CYYEBrWAyS5vs4,0.398,-7.381,1
1,Lil Durk,0.61,2bPI4TKM4oTxl2SijUXM2J,0.191,0.273,56,gangster,4,https://api.spotify.com/v1/tracks/2bPI4TKM4oTxl2SijUXM2J,0.519,2bPI4TKM4oTxl2SijUXM2J,2022-03-11,spotify:track:2bPI4TKM4oTxl2SijUXM2J,0.676,156.005,Gangster Rap,7220,186538,https://api.spotify.com/v1/audio-analysis/2bPI4TKM4oTxl2SijUXM2J,1.73e-06,audio_features,0vRN2oePynCSTspdY9NDsM,hip-hop,AHHH HA,6mODZNt8CYYEBrWAyS5vs4,0.000114,-9.185,1
11,Yung Rich Cuban,0.48,47ePKoUVfNVUZKtzpqLF0y,0.11,0.565,24,gangster,4,https://api.spotify.com/v1/tracks/47ePKoUVfNVUZKtzpqLF0y,0.563,47ePKoUVfNVUZKtzpqLF0y,2022-06-03,spotify:track:47ePKoUVfNVUZKtzpqLF0y,0.874,84.098,Gangster Rap,One Way,166226,https://api.spotify.com/v1/audio-analysis/47ePKoUVfNVUZKtzpqLF0y,0,audio_features,2sLLqcLa7s8C9PxSIlDup9,hip-hop,Floridaboiii,6mODZNt8CYYEBrWAyS5vs4,0.033,-12.092,1
1,"Venture Klan, Tacitoak, Li Pierre",0.939,0EZbyAbK3nAoqjJPVtlJfD,0.41,0.295,21,gangster,4,https://api.spotify.com/v1/tracks/0EZbyAbK3nAoqjJPVtlJfD,0.42,0EZbyAbK3nAoqjJPVtlJfD,2024-10-01,spotify:track:0EZbyAbK3nAoqjJPVtlJfD,0.504,157.916,Gangster Rap,The Side Effects of The Sun,197512,https://api.spotify.com/v1/audio-analysis/0EZbyAbK3nAoqjJPVtlJfD,0,audio_features,68ouMukuiIvlDyUOzWzRlB,hip-hop,Legend,6mODZNt8CYYEBrWAyS5vs4,0.0628,-7.434,0
2,Kodak Black,0.414,1Y5Jvi3eLi4Chwqch9GMem,0.357,0.144,66,gangster,4,https://api.spotify.com/v1/tracks/1Y5Jvi3eLi4Chwqch9GMem,0.106,1Y5Jvi3eLi4Chwqch9GMem,2022-02-25,spotify:track:1Y5Jvi3eLi4Chwqch9GMem,0.825,72.993,Gangster Rap,Back For Everything,200548,https://api.spotify.com/v1/audio-analysis/1Y5Jvi3eLi4Chwqch9GMem,0,audio_features,7sX9VE0I4zbslanrLXR5aR,hip-hop,Super Gremlin,6mODZNt8CYYEBrWAyS5vs4,0.00265,-6.634,1
9,Nosy!,0.569,2EdTP3jUWOd9S9K3JWdPSk,0.11,0.0386,16,gangster,3,https://api.spotify.com/v1/tracks/2EdTP3jUWOd9S9K3JWdPSk,0.263,2EdTP3jUWOd9S9K3JWdPSk,2024-09-30,spotify:track:2EdTP3jUWOd9S9K3JWdPSk,0.735,148.014,Gangster Rap,OverSeas,142000,https://api.spotify.com/v1/audio-analysis/2EdTP3jUWOd9S9K3JWdPSk,0.000163,audio_features,1usLy1xeHrsQfBnvfAfAZW,hip-hop,OverSeas,6mODZNt8CYYEBrWAyS5vs4,0.00189,-10.35,0
7,IZZY MEOCK,0.875,5WeEwnUVUiAOPcFyujsqQu,0.474,0.308,19,gangster,4,https://api.spotify.com/v1/tracks/5WeEwnUVUiAOPcFyujsqQu,0.75,5WeEwnUVUiAOPcFyujsqQu,2024-07-03,spotify:track:5WeEwnUVUiAOPcFyujsqQu,0.586,181.884,Gangster Rap,U Can't Do That,96052,https://api.spotify.com/v1/audio-analysis/5WeEwnUVUiAOPcFyujsqQu,0,audio_features,7dKAguMKAnTlYfEsOV9zlR,hip-hop,U Can't Do That,6mODZNt8CYYEBrWAyS5vs4,0.166,-5.07,0
8,Sopperior,0.883,3Sjbcmz4uczwee7uzr7R61,0.184,0.092,15,gangster,4,https://api.spotify.com/v1/tracks/3Sjbcmz4uczwee7uzr7R61,0.27,3Sjbcmz4uczwee7uzr7R61,2024-11-07,spotify:track:3Sjbcmz4uczwee7uzr7R61,0.601,156.999,Gangster Rap,sharktale,130000,https://api.spotify.com/v1/audio-analysis/3Sjbcmz4uczwee7uzr7R61,0,audio_features,5i4QbGDEy0q8LF1ITCcsSu,hip-hop,sharktale,6mODZNt8CYYEBrWAyS5vs4,0.00088,-1.627,0
2,Pop Smoke,0.607,2ZRdQMMKtmPLdYp9aP5cK5,0.354,0.222,62,gangster,4,https://api.spotify.com/v1/tracks/2ZRdQMMKtmPLdYp9aP5cK5,0.506,2ZRdQMMKtmPLdYp9aP5cK5,2019-07-26,spotify:track:2ZRdQMMKtmPLdYp9aP5cK5,0.68,141.992,Gangster Rap,Meet The Woo,118800,https://api.spotify.com/v1/audio-analysis/2ZRdQMMKtmPLdYp9aP5cK5,1.39e-05,audio_features,6d1vGZsr6Uy3h9IigBpPAf,hip-hop,Hawk Em,6mODZNt8CYYEBrWAyS5vs4,0.264,-5.523,1
2,SR,0.455,7kQUdVjev73xIuwu7W6YW9,0.153,0.437,64,gangster,4,https://api.spotify.com/v1/tracks/7kQUdVjev73xIuwu7W6YW9,0.897,7kQUdVjev73xIuwu7W6YW9,2020-11-27,spotify:track:7kQUdVjev73xIuwu7W6YW9,0.89,138.988,Gangster Rap,Welcome To Brixton,180000,https://api.spotify.com/v1/audio-analysis/7kQUdVjev73xIuwu7W6YW9,0,audio_features,2cJGDIj1sw0CRisyitZqdQ,hip-hop,Welcome To Brixton,6mODZNt8CYYEBrWAyS5vs4,0.158,-10.226,1
7,Ollie Twist,0.837,7CDzNPH7c38MN47oLJFllv,0.239,0.211,16,gangster,4,https://api.spotify.com/v1/tracks/7CDzNPH7c38MN47oLJFllv,0.479,7CDzNPH7c38MN47oLJFllv,2024-07-16,spotify:track:7CDzNPH7c38MN47oLJFllv,0.753,95.011,Gangster Rap,Japanese Steel,213526,https://api.spotify.com/v1/audio-analysis/7CDzNPH7c38MN47oLJFllv,0,audio_features,5afZd1phwTmwyYYgFcI9MV,hip-hop,Japanese Steel - Eerie Remix,6mODZNt8CYYEBrWAyS5vs4,0.0232,-8.207,1
8,"Teto, Matuê",0.59,07AQkmp456NpEnT8HR7WLy,0.184,0.204,68,trap,4,https://api.spotify.com/v1/tracks/07AQkmp456NpEnT8HR7WLy,0.723,07AQkmp456NpEnT8HR7WLy,2021-01-20,spotify:track:07AQkmp456NpEnT8HR7WLy,0.88,119.97,Trap,M4,170000,https://api.spotify.com/v1/audio-analysis/07AQkmp456NpEnT8HR7WLy,0,audio_features,0yqUVjjoQFD1wtu4OJSNM3,hip-hop,M4,37i9dQZF1EIhshGKK0SEkb,0.08,-4.709,0
10,"Arcángel, Bad Bunny",0.586,2FIm6YsSGL5acOqSuJDh5s,0.14,0.169,68,trap,4,https://api.spotify.com/v1/tracks/2FIm6YsSGL5acOqSuJDh5s,0.568,2FIm6YsSGL5acOqSuJDh5s,2017-04-11,spotify:track:2FIm6YsSGL5acOqSuJDh5s,0.808,124.041,Trap,Me Acostumbre (feat. Bad Bunny),263288,https://api.spotify.com/v1/audio-analysis/2FIm6YsSGL5acOqSuJDh5s,0,audio_features,4yE7L5RhMkjX7KkweWjFYk,hip-hop,Me Acostumbre (feat. Bad Bunny),37i9dQZF1EIhshGKK0SEkb,0.641,-7.242,0
11,Rich The Kid,0.519,1ZAyjvIk9YiD76yYy0TEG6,0.108,0.177,65,trap,4,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,0.154,1ZAyjvIk9YiD76yYy0TEG6,2018-03-30,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,0.872,95.006,Trap,The World Is Yours,175230,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,0,audio_features,1Hno6CtKbaFNAEPjRHDrc6,hip-hop,Plug Walk,37i9dQZF1EIhshGKK0SEkb,0.203,-6.531,1
10,"KeBlack, SDM",0.674,1jHHHH1GlrwdO5az2Q6A6K,0.156,0.3,24,nigerian,3,https://api.spotify.com/v1/tracks/1jHHHH1GlrwdO5az2Q6A6K,0.482,1jHHHH1GlrwdO5az2Q6A6K,2024-11-22,spotify:track:1jHHHH1GlrwdO5az2Q6A6K,0.736,93.121,Afro Hits,Focus,148187,https://api.spotify.com/v1/audio-analysis/1jHHHH1GlrwdO5az2Q6A6K,0,audio_features,6ny3VhgjCxyIkGAJk7TjsK,afrobeats,Boulot,37i9dQZF1DWX0o6sD1a6P5,0.352,-6.846,0
9,"CKay, Olamide",0.566,6ZBXya9ewPZa6zXDRfPhog,0.0852,0.093,61,nigerian,4,https://api.spotify.com/v1/tracks/6ZBXya9ewPZa6zXDRfPhog,0.54,6ZBXya9ewPZa6zXDRfPhog,2024-04-19,spotify:track:6ZBXya9ewPZa6zXDRfPhog,0.852,96.937,Afro Hits,WAHALA (FEAT. OLAMIDE),170722,https://api.spotify.com/v1/audio-analysis/6ZBXya9ewPZa6zXDRfPhog,0.00951,audio_features,59BxJKNg7wRYlJxAahb3YW,afrobeats,WAHALA (feat. Olamide),37i9dQZF1DWX0o6sD1a6P5,0.221,-8.8,0
9,Youka,0.637,1FEh2VLXCzHr4DhMLufrs5,0.235,0.298,68,nigerian,3,https://api.spotify.com/v1/tracks/1FEh2VLXCzHr4DhMLufrs5,0.882,1FEh2VLXCzHr4DhMLufrs5,2024-07-05,spotify:track:1FEh2VLXCzHr4DhMLufrs5,0.567,171.264,Afro Hits,VENIN,131765,https://api.spotify.com/v1/audio-analysis/1FEh2VLXCzHr4DhMLufrs5,0.0346,audio_features,6oWVZRNxLYd8K32YuRAbzz,afrobeats,Hm Hm hm,37i9dQZF1DWX0o6sD1a6P5,0.499,-4.032,0
3,Dr. Yaro,0.732,1lRtRYr979UcWFC0By63Er,0.0723,0.0592,58,nigerian,4,https://api.spotify.com/v1/tracks/1lRtRYr979UcWFC0By63Er,0.967,1lRtRYr979UcWFC0By63Er,2024-08-09,spotify:track:1lRtRYr979UcWFC0By63Er,0.748,115.019,Afro Hits,Minimum ça,149812,https://api.spotify.com/v1/audio-analysis/1lRtRYr979UcWFC0By63Er,0,audio_features,2q5EahZjBppWAcWXG6nuha,afrobeats,Minimum ça,37i9dQZF1DWX0o6sD1a6P5,0.665,-3.688,0
4,"TitoM, Yuppe, Burna Boy, S.N.E",0.552,6cyXHTix4NQ069gKJEYv41,0.0951,0.0426,66,nigerian,4,https://api.spotify.com/v1/tracks/6cyXHTix4NQ069gKJEYv41,0.517,6cyXHTix4NQ069gKJEYv41,2024-05-13,spotify:track:6cyXHTix4NQ069gKJEYv41,0.813,112.022,Afro Hits,Tshwala Bam (feat. S.N.E),202560,https://api.spotify.com/v1/audio-analysis/6cyXHTix4NQ069gKJEYv41,0.00667,audio_features,1ZyNY4zHrl8MMzZ5li2Pm2,afrobeats,Tshwala Bam (feat. S.N.E),37i9dQZF1DWX0o6sD1a6P5,0.0639,-12.066,0
2,"EBOLOKO, DRE-A",0.622,0QgxlcdUM6wUniw0ppYQlG,0.0853,0.118,53,nigerian,4,https://api.spotify.com/v1/tracks/0QgxlcdUM6wUniw0ppYQlG,0.575,0QgxlcdUM6wUniw0ppYQlG,2024-08-23,spotify:track:0QgxlcdUM6wUniw0ppYQlG,0.627,104.273,Afro Hits,Satanana (feat. DRE-A),169738,https://api.spotify.com/v1/audio-analysis/0QgxlcdUM6wUniw0ppYQlG,0,audio_features,6RrXnrMFJMjdzVBploTzHD,afrobeats,Satanana (feat. DRE-A),37i9dQZF1DWX0o6sD1a6P5,0.639,-4.663,0
1,Rema,0.897,4K5lYtD8r6OFRbzWc6MwCS,0.881,0.164,67,nigerian,4,https://api.spotify.com/v1/tracks/4K5lYtD8r6OFRbzWc6MwCS,0.912,4K5lYtD8r6OFRbzWc6MwCS,2024-07-10,spotify:track:4K5lYtD8r6OFRbzWc6MwCS,0.718,123.138,Afro Hits,HEIS,148226,https://api.spotify.com/v1/audio-analysis/4K5lYtD8r6OFRbzWc6MwCS,0,audio_features,2DDaN7Pgx9uDPd8IbWWW9H,afrobeats,AZAMAN,37i9dQZF1DWX0o6sD1a6P5,0.153,-5.701,1
1,"DJ Kawest, Joé Dwèt Filé",0.652,3XY89uVwerVVtRNiWWxvt6,0.109,0.231,59,nigerian,4,https://api.spotify.com/v1/tracks/3XY89uVwerVVtRNiWWxvt6,0.619,3XY89uVwerVVtRNiWWxvt6,2024-09-20,spotify:track:3XY89uVwerVVtRNiWWxvt6,0.476,166.058,Afro Hits,DIS MOI,230560,https://api.spotify.com/v1/audio-analysis/3XY89uVwerVVtRNiWWxvt6,0.104,audio_features,2gzMGjPQE1x5FTSoJlaOwy,afrobeats,DIS MOI,37i9dQZF1DWX0o6sD1a6P5,0.185,-6.435,1
5,"De La Ghetto, Yandel, Ñengo Flow, Daddy Yankee",0.626,0LQsM0KYkSyCdN6TCo63vp,0.284,0.423,60,hip-hop,4,https://api.spotify.com/v1/tracks/0LQsM0KYkSyCdN6TCo63vp,0.512,0LQsM0KYkSyCdN6TCo63vp,2015-08-28,spotify:track:0LQsM0KYkSyCdN6TCo63vp,0.714,76.625,Latino Hip-Hop,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",315440,https://api.spotify.com/v1/audio-analysis/0LQsM0KYkSyCdN6TCo63vp,0,audio_features,2rJgEmLWnlXEYnIPIgAMbc,latin,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",0WHSUDr9DMD89LvRgj8kyK,0.26,-4.655,0
8,Calle 13,0.733,036nr5jRMRlrvtEVvld4lj,0.0663,0.192,48,hip-hop,4,https://api.spotify.com/v1/tracks/036nr5jRMRlrvtEVvld4lj,0.483,036nr5jRMRlrvtEVvld4lj,2010-11-22,spotify:track:036nr5jRMRlrvtEVvld4lj,0.474,78.831,Latino Hip-Hop,Entren Los Que Quieran,267413,https://api.spotify.com/v1/audio-analysis/036nr5jRMRlrvtEVvld4lj,0,audio_features,3yqcj5G3zkeXuWIx6cjQgx,latin,La Bala,0WHSUDr9DMD89LvRgj8kyK,0.0447,-6.82,1
2,"Calle 13, Totó La Momposina, Susana Baca, Maria Rita",0.805,1xuYajTJZh8zZrPRmUaagf,0.0975,0.0947,60,hip-hop,3,https://api.spotify.com/v1/tracks/1xuYajTJZh8zZrPRmUaagf,0.866,1xuYajTJZh8zZrPRmUaagf,2010-11-22,spotify:track:1xuYajTJZh8zZrPRmUaagf,0.691,142.503,Latino Hip-Hop,Entren Los Que Quieran,301427,https://api.spotify.com/v1/audio-analysis/1xuYajTJZh8zZrPRmUaagf,0,audio_features,3yqcj5G3zkeXuWIx6cjQgx,latin,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",0WHSUDr9DMD89LvRgj8kyK,0.59,-6.81,0
2,Calle 13,0.817,2ZR2Cox8oGFMdvPLiNKrJO,0.0936,0.228,43,hip-hop,4,https://api.spotify.com/v1/tracks/2ZR2Cox8oGFMdvPLiNKrJO,0.777,2ZR2Cox8oGFMdvPLiNKrJO,2010-11-22,spotify:track:2ZR2Cox8oGFMdvPLiNKrJO,0.721,89.927,Latino Hip-Hop,Entren Los Que Quieran,293067,https://api.spotify.com/v1/audio-analysis/2ZR2Cox8oGFMdvPLiNKrJO,0,audio_features,3yqcj5G3zkeXuWIx6cjQgx,latin,Digo Lo Que Pienso,0WHSUDr9DMD89LvRgj8kyK,0.153,-5.271,0
4,Calle 13,0.808,5NOtC9vnvCuEy6IaNflffX,0.427,0.26,52,hip-hop,4,https://api.spotify.com/v1/tracks/5NOtC9vnvCuEy6IaNflffX,0.518,5NOtC9vnvCuEy6IaNflffX,2014-02-28,spotify:track:5NOtC9vnvCuEy6IaNflffX,0.333,82.15,Latino Hip-Hop,MultiViral,292920,https://api.spotify.com/v1/audio-analysis/5NOtC9vnvCuEy6IaNflffX,0,audio_features,1gDqOyL8NmU2LQPtFutRng,latin,Adentro,0WHSUDr9DMD89LvRgj8kyK,0.452,-6.476,0
6,Canserbero,0.836,6hrNshJaEQf0xtbHF1syxS,0.0918,0.251,49,hip-hop,4,https://api.spotify.com/v1/tracks/6hrNshJaEQf0xtbHF1syxS,0.514,6hrNshJaEQf0xtbHF1syxS,2010-01-01,spotify:track:6hrNshJaEQf0xtbHF1syxS,0.763,91.0,Latino Hip-Hop,Vida,428069,https://api.spotify.com/v1/audio-analysis/6hrNshJaEQf0xtbHF1syxS,0,audio_features,29N9nfcvov8KfyF2X8Mj6P,latin,Epílogo,0WHSUDr9DMD89LvRgj8kyK,0.151,-4.989,1
0,Canserbero,0.794,5DmUzQkGpAi6Z7hIaP5lwm,0.153,0.282,47,hip-hop,4,https://api.spotify.com/v1/tracks/5DmUzQkGpAi6Z7hIaP5lwm,0.829,5DmUzQkGpAi6Z7hIaP5lwm,2010-01-01,spotify:track:5DmUzQkGpAi6Z7hIaP5lwm,0.56,93.325,Latino Hip-Hop,Vida,264281,https://api.spotify.com/v1/audio-analysis/5DmUzQkGpAi6Z7hIaP5lwm,0,audio_features,29N9nfcvov8KfyF2X8Mj6P,latin,Clima Tropical,0WHSUDr9DMD89LvRgj8kyK,0.619,-4.28,1
5,Canserbero,0.805,5C0UjpLuu3eGJ0ECK0dTV3,0.277,0.27,58,hip-hop,4,https://api.spotify.com/v1/tracks/5C0UjpLuu3eGJ0ECK0dTV3,0.846,5C0UjpLuu3eGJ0ECK0dTV3,2010-01-01,spotify:track:5C0UjpLuu3eGJ0ECK0dTV3,0.552,90.945,Latino Hip-Hop,Vida,234292,https://api.spotify.com/v1/audio-analysis/5C0UjpLuu3eGJ0ECK0dTV3,0,audio_features,29N9nfcvov8KfyF2X8Mj6P,latin,Aceptas,0WHSUDr9DMD89LvRgj8kyK,0.678,-4.511,0
9,Ana Tijoux,0.685,7tOAN6w4a1LD0iqkRnIrhZ,0.0952,0.0421,51,hip-hop,4,https://api.spotify.com/v1/tracks/7tOAN6w4a1LD0iqkRnIrhZ,0.578,7tOAN6w4a1LD0iqkRnIrhZ,2010-04-27,spotify:track:7tOAN6w4a1LD0iqkRnIrhZ,0.697,103.926,Latino Hip-Hop,1977,201987,https://api.spotify.com/v1/audio-analysis/7tOAN6w4a1LD0iqkRnIrhZ,0.000506,audio_features,3ZhTbUZNobDXuzcYWGzxA3,latin,1977,0WHSUDr9DMD89LvRgj8kyK,0.00388,-7.215,0
5,"Don Omar, Tego Calderón",0.896,4BxzNZpcm1j3JczZzGNe2k,0.186,0.251,68,hip-hop,4,https://api.spotify.com/v1/tracks/4BxzNZpcm1j3JczZzGNe2k,0.79,4BxzNZpcm1j3JczZzGNe2k,2006-06-20,spotify:track:4BxzNZpcm1j3JczZzGNe2k,0.662,90.622,Latino Hip-Hop,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),305280,https://api.spotify.com/v1/audio-analysis/4BxzNZpcm1j3JczZzGNe2k,0,audio_features,4SJhZBuuLYlwUJGxWf8Pj0,latin,Bandoleros,0WHSUDr9DMD89LvRgj8kyK,0.318,-5.311,0
2,Orishas,0.804,60ePcJqdI3eYuC4D6j2nDw,0.0649,0.0811,38,hip-hop,4,https://api.spotify.com/v1/tracks/60ePcJqdI3eYuC4D6j2nDw,0.926,60ePcJqdI3eYuC4D6j2nDw,2003-02-28,spotify:track:60ePcJqdI3eYuC4D6j2nDw,0.932,100.979,Latino Hip-Hop,emigrante,224440,https://api.spotify.com/v1/audio-analysis/60ePcJqdI3eYuC4D6j2nDw,0,audio_features,7IiwG6cgejO8nONuFN0jof,latin,¿Qué pasa?,0WHSUDr9DMD89LvRgj8kyK,0.128,-5.939,0
5,Tego Calderón,0.744,4AUMwz00G4hFZxY26MyoWV,0.397,0.359,51,hip-hop,4,https://api.spotify.com/v1/tracks/4AUMwz00G4hFZxY26MyoWV,0.638,4AUMwz00G4hFZxY26MyoWV,2003-07-01,spotify:track:4AUMwz00G4hFZxY26MyoWV,0.57,87.444,Latino Hip-Hop,El Abayarde,202760,https://api.spotify.com/v1/audio-analysis/4AUMwz00G4hFZxY26MyoWV,0.0134,audio_features,6Q1kiSijkaHwoCwZUHW6IY,latin,Abayarde,0WHSUDr9DMD89LvRgj8kyK,0.133,-4.008,1
0,Calle 13,0.8,6HFRqU7JQf3J4ukXW2NGoA,0.052,0.392,36,hip-hop,4,https://api.spotify.com/v1/tracks/6HFRqU7JQf3J4ukXW2NGoA,0.959,6HFRqU7JQf3J4ukXW2NGoA,2007-04-19,spotify:track:6HFRqU7JQf3J4ukXW2NGoA,0.646,87.319,Latino Hip-Hop,Residente o Visitante,206373,https://api.spotify.com/v1/audio-analysis/6HFRqU7JQf3J4ukXW2NGoA,0,audio_features,1Tng1uGqDjFgs6n4Ud25fH,latin,La Fokin Moda,0WHSUDr9DMD89LvRgj8kyK,0.692,-5.523,1
7,Ana Tijoux,0.516,322LgcUL3uhHbpUQP57WUF,0.0646,0.312,41,hip-hop,4,https://api.spotify.com/v1/tracks/322LgcUL3uhHbpUQP57WUF,0.733,322LgcUL3uhHbpUQP57WUF,2012,spotify:track:322LgcUL3uhHbpUQP57WUF,0.725,70.038,Latino Hip-Hop,La Bala,210040,https://api.spotify.com/v1/audio-analysis/322LgcUL3uhHbpUQP57WUF,0,audio_features,2zKOLLaPdOm8gouCwbzkgF,latin,Shock,0WHSUDr9DMD89LvRgj8kyK,0.188,-9.853,1
9,"Maninder Buttar, Zahrah S Khan, Tanishk Bagchi",0.715,2hTn8oS49IQULxAWs7hEBz,0.214,0.0484,58,bollywood,4,https://api.spotify.com/v1/tracks/2hTn8oS49IQULxAWs7hEBz,0.398,2hTn8oS49IQULxAWs7hEBz,2021-08-13,spotify:track:2hTn8oS49IQULxAWs7hEBz,0.817,100.002,Bollywood Butter,Sakhiyan2.0 - BellBottom,177695,https://api.spotify.com/v1/audio-analysis/2hTn8oS49IQULxAWs7hEBz,0,audio_features,5iXTBxq6U8TlbjRIDEDItN,indian,Sakhiyan2.0,2KA1ER81lhJ7VWNEs3dkpZ,0.183,-5.13,1
1,"Jasleen Royal, B Praak, Romy, Anvita Dutt",0.573,72zHuDxFQTjbL51qJQSA7j,0.0971,0.0502,68,bollywood,4,https://api.spotify.com/v1/tracks/72zHuDxFQTjbL51qJQSA7j,0.236,72zHuDxFQTjbL51qJQSA7j,2021-08-05,spotify:track:72zHuDxFQTjbL51qJQSA7j,0.603,82.941,Bollywood Butter,"Ranjha (From ""Shershaah"")",228855,https://api.spotify.com/v1/audio-analysis/72zHuDxFQTjbL51qJQSA7j,0,audio_features,0Z1zYMwJRpvq0d9rdqTOYo,indian,"Ranjha (From ""Shershaah"")",2KA1ER81lhJ7VWNEs3dkpZ,0.478,-5.843,1
2,"B Praak, Jaani",0.467,3jf5303mzzJ96O8xFTcEn4,0.135,0.0327,67,bollywood,4,https://api.spotify.com/v1/tracks/3jf5303mzzJ96O8xFTcEn4,0.193,3jf5303mzzJ96O8xFTcEn4,2021-08-15,spotify:track:3jf5303mzzJ96O8xFTcEn4,0.428,90.831,Bollywood Butter,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005,https://api.spotify.com/v1/audio-analysis/3jf5303mzzJ96O8xFTcEn4,0,audio_features,37nWpT1gls52Tu6pymuPw3,indian,"Mann Bharryaa 2.0 (From ""Shershaah"")",2KA1ER81lhJ7VWNEs3dkpZ,0.68,-4.904,1
