track_name,valence,playlist_name,energy,id,speechiness,tempo,playlist_genre,track_id,track_album_release_date,mode,danceability,instrumentalness,time_signature,loudness,track_album_id,track_popularity,uri,duration_ms,track_href,track_artist,key,playlist_subgenre,acousticness,liveness,analysis_url,type,track_album_name,playlist_id
The Business,0.235,EDM Hits,0.62,6f3Slt0GbA2bPZlz0aIFXN,0.232,120.031,electronic,6f3Slt0GbA2bPZlz0aIFXN,2020-09-16,0,0.798,0.0192,4,-7.079,2adSO4KU3FDjeM1PXCRDZm,72,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,164000,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,Tiësto,8,modern,0.414,0.112,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,audio_features,The Business,37i9dQZF1DX3Kdv0IChEm9
Until The Real Thing Comes Along,0.461,Jazz Classics,0.208,4F0sSQCicLl5tme407ubvS,0.0743,180.852,jazz,4F0sSQCicLl5tme407ubvS,1958-01-01,1,0.5,0.496,3,-14.235,13sH8kz1Fjh0jvekB0thjt,45,spotify:track:4F0sSQCicLl5tme407ubvS,282667,https://api.spotify.com/v1/tracks/4F0sSQCicLl5tme407ubvS,Coleman Hawkins,6,classic,0.769,0.372,https://api.spotify.com/v1/audio-analysis/4F0sSQCicLl5tme407ubvS,audio_features,Soul,37i9dQZF1DXbITWG1ZJKYt
One,0.413,Metal Essentials,0.695,5IX4TbIR5mMHGE4wiWwKW0,0.0617,102.178,metal,5IX4TbIR5mMHGE4wiWwKW0,1988-08-25,1,0.437,0.0857,3,-9.447,6Eycw3dwcDMEFSqkUvLQ7g,72,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,447440,https://api.spotify.com/v1/tracks/5IX4TbIR5mMHGE4wiWwKW0,Metallica,7,classic,0.00111,0.124,https://api.spotify.com/v1/audio-analysis/5IX4TbIR5mMHGE4wiWwKW0,audio_features,...And Justice For All,37i9dQZF1DWWOaP4H0w5b0
Another One Bites The Dust - Remastered 2011,0.757,Rock Classics,0.528,57JVGBtBLCfHw2muk5416J,0.161,109.975,rock,57JVGBtBLCfHw2muk5416J,1980-06-27,0,0.932,0.329,4,-6.472,6wPXUmYJ9mOWrKlLzZ5cCa,71,spotify:track:57JVGBtBLCfHw2muk5416J,214653,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,Queen,5,classic,0.115,0.163,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,audio_features,The Game (Deluxe Remastered Version),37i9dQZF1DWXRqgorJj26U
A Million Blessings,0.0717,Arab X,0.635,2hZttcpkiVBA6thTLFDaS9,0.191,102.955,arabic,2hZttcpkiVBA6thTLFDaS9,2024-11-22,0,0.478,0.015,4,-8.055,3dLXfyaG1kYeSQknLs2LP1,0,spotify:track:2hZttcpkiVBA6thTLFDaS9,190120,https://api.spotify.com/v1/tracks/2hZttcpkiVBA6thTLFDaS9,Wizkid,4,modern,0.437,0.166,https://api.spotify.com/v1/audio-analysis/2hZttcpkiVBA6thTLFDaS9,audio_features,Morayo,3gZgGRvDn9tTUy8n7699pD
Stars Fell On Alabama,0.439,Jazz Classics,0.409,2F0cAwp8zmQ8McgBzjFWO0,0.0627,139.331,jazz,2F0cAwp8zmQ8McgBzjFWO0,2017-03-24,0,0.514,0.77,4,-10.341,45kY69KnMtysdft3o07LiZ,38,spotify:track:2F0cAwp8zmQ8McgBzjFWO0,193160,https://api.spotify.com/v1/tracks/2F0cAwp8zmQ8McgBzjFWO0,Toots Thielemans,5,classic,0.81,0.234,https://api.spotify.com/v1/audio-analysis/2F0cAwp8zmQ8McgBzjFWO0,audio_features,The Real... Toots Thielemans,37i9dQZF1DXbITWG1ZJKYt
Lucky,0.937,K-Pop Daebak,0.863,4CnDbDsp8M84paAlyPpVpf,0.0561,113.029,k-pop,4CnDbDsp8M84paAlyPpVpf,2024-07-28,1,0.776,0,4,-3.699,1iatPiu9HHlD4GYtyME56A,58,spotify:track:4CnDbDsp8M84paAlyPpVpf,167220,https://api.spotify.com/v1/tracks/4CnDbDsp8M84paAlyPpVpf,RIIZE,4,modern,0.0405,0.307,https://api.spotify.com/v1/audio-analysis/4CnDbDsp8M84paAlyPpVpf,audio_features,Lucky,1bNuDsel3P60p11Z7vfHMR
01,0.569,Anime Hits,0.974,7r6pHYnNYqxSZr8e40VF8T,0.134,89.594,j-pop,7r6pHYnNYqxSZr8e40VF8T,2023-10-07,0,0.458,0,4,-2.979,7DkIDS9gWtm6PQs9P7TnBz,56,spotify:track:7r6pHYnNYqxSZr8e40VF8T,186707,https://api.spotify.com/v1/tracks/7r6pHYnNYqxSZr8e40VF8T,QUEEN BEE,7,anime,0.004,0.105,https://api.spotify.com/v1/audio-analysis/7r6pHYnNYqxSZr8e40VF8T,audio_features,01,37i9dQZF1DX3f3gm9VK7fL
Giza,0.696,Viva Latino,0.891,6KOnLTb1xLfKDAjMC43I76,0.0341,124.054,latin,6KOnLTb1xLfKDAjMC43I76,2024-07-10,0,0.698,0,3,-5.003,59NGQmOz4yxHkgbrVdFHhy,82,spotify:track:6KOnLTb1xLfKDAjMC43I76,177581,https://api.spotify.com/v1/tracks/6KOnLTb1xLfKDAjMC43I76,"Natanael Cano, Oscar Maydon",5,modern,0.0942,0.133,https://api.spotify.com/v1/audio-analysis/6KOnLTb1xLfKDAjMC43I76,audio_features,Giza,37i9dQZF1DX10zKzsJ2jva
American Pie,0.492,Rock Classics,0.482,1fDsrQ23eTAVFElUMaf38X,0.0599,138.453,rock,1fDsrQ23eTAVFElUMaf38X,1971,0,0.529,0,4,-11.709,10jsW2NYd9blCrDITMh2zS,74,spotify:track:1fDsrQ23eTAVFElUMaf38X,516893,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,Don McLean,4,classic,0.7,0.0842,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,audio_features,American Pie,37i9dQZF1DWXRqgorJj26U
Kings of Metal,0.699,Metal Essentials,0.881,28TcG73tbc4iGrGBFjiBnR,0.0357,132.127,metal,28TcG73tbc4iGrGBFjiBnR,1988-11-01,1,0.575,2.69e-05,4,-13.012,7lZkD6ntnGAhmWowltbOYB,54,spotify:track:28TcG73tbc4iGrGBFjiBnR,223867,https://api.spotify.com/v1/tracks/28TcG73tbc4iGrGBFjiBnR,Manowar,9,classic,0.000117,0.147,https://api.spotify.com/v1/audio-analysis/28TcG73tbc4iGrGBFjiBnR,audio_features,Kings of Metal,37i9dQZF1DWWOaP4H0w5b0
Fluyo,0.627,Chill Spanish Vibes,0.608,0thWj6T3qzpFkqgTEfyv50,0.179,202.09,latin,0thWj6T3qzpFkqgTEfyv50,2021-06-04,1,0.544,0,4,-6.386,5jRxpYwPgxyCsAahTS9UBR,7,spotify:track:0thWj6T3qzpFkqgTEfyv50,171041,https://api.spotify.com/v1/tracks/0thWj6T3qzpFkqgTEfyv50,LYD,2,chill,0.528,0.197,https://api.spotify.com/v1/audio-analysis/0thWj6T3qzpFkqgTEfyv50,audio_features,Fluyo,0jqQDMmHIkdbkFQdQTlMEQ
Gasolina (feat. Rsko),0.501,French Rap Classics,0.493,6kwmp0U8M1tPvgPHqvbwsr,0.124,119.087,hip-hop,6kwmp0U8M1tPvgPHqvbwsr,2022-05-27,0,0.684,0,4,-7.946,3YjNC4de1PEvhuyZjMyxJU,60,spotify:track:6kwmp0U8M1tPvgPHqvbwsr,183053,https://api.spotify.com/v1/tracks/6kwmp0U8M1tPvgPHqvbwsr,"Tiakola, Rsko",6,french,0.517,0.0672,https://api.spotify.com/v1/audio-analysis/6kwmp0U8M1tPvgPHqvbwsr,audio_features,Mélo,6OYaw7arTfoGEHpGdItkLQ
Rúmbala,0.606,Chill Spanish Vibes,0.445,0YjGcWlFaksNtsCIxfrmur,0.0636,102.025,latin,0YjGcWlFaksNtsCIxfrmur,2021-05-21,1,0.928,0.0394,4,-10.152,4yf3TyT75f33sAq1o1ORuR,49,spotify:track:0YjGcWlFaksNtsCIxfrmur,178823,https://api.spotify.com/v1/tracks/0YjGcWlFaksNtsCIxfrmur,Eva de Marce,6,chill,0.157,0.0804,https://api.spotify.com/v1/audio-analysis/0YjGcWlFaksNtsCIxfrmur,audio_features,Rúmbala,0jqQDMmHIkdbkFQdQTlMEQ
When I'm in Your Arms,0.655,Soul Coffee,0.462,47s5hKfwGXliAAB8wKMiNo,0.0589,173.866,soul,47s5hKfwGXliAAB8wKMiNo,2020-03-27,1,0.596,0.0581,4,-10.605,4o5dzQHDzmBBc4Z3jSWVR9,64,spotify:track:47s5hKfwGXliAAB8wKMiNo,335310,https://api.spotify.com/v1/tracks/47s5hKfwGXliAAB8wKMiNo,Cleo Sol,0,classic,0.476,0.112,https://api.spotify.com/v1/audio-analysis/47s5hKfwGXliAAB8wKMiNo,audio_features,Rose in the Dark,37i9dQZF1DXaXDsfv6nvZ5
Oya Dab,0.896,Arab X,0.877,3y7LNVXCzQAPM5Av9gan4D,0.305,102.977,arabic,3y7LNVXCzQAPM5Av9gan4D,2005,1,0.779,0,4,-4.119,1Yap5ssJVS8584pIxQZWll,32,spotify:track:3y7LNVXCzQAPM5Av9gan4D,188733,https://api.spotify.com/v1/tracks/3y7LNVXCzQAPM5Av9gan4D,"DJ Enimoney, Olamide",6,modern,0.261,0.614,https://api.spotify.com/v1/audio-analysis/3y7LNVXCzQAPM5Av9gan4D,audio_features,Oya Dab,3gZgGRvDn9tTUy8n7699pD
裸の勇者,0.435,Anime Hits,0.888,3k64vNcgYPkETG7TNgpW4o,0.121,163.032,j-pop,3k64vNcgYPkETG7TNgpW4o,2022-01-07,0,0.442,0.000727,4,-5.747,3Wu7a56Nl1iml7pwR4Fvv7,59,spotify:track:3k64vNcgYPkETG7TNgpW4o,201973,https://api.spotify.com/v1/tracks/3k64vNcgYPkETG7TNgpW4o,Vaundy,9,anime,0.0127,0.2,https://api.spotify.com/v1/audio-analysis/3k64vNcgYPkETG7TNgpW4o,audio_features,裸の勇者,37i9dQZF1DX3f3gm9VK7fL
Trap [Feat. Lil Baby],0.353,Arab X,0.84,46KjZQkVOB5rvzSCGKJrIO,0.0427,116.991,arabic,46KjZQkVOB5rvzSCGKJrIO,2019-08-22,1,0.791,0,4,-2.887,0Tbf101DgSbH9k9gOMYjAF,59,spotify:track:46KjZQkVOB5rvzSCGKJrIO,184699,https://api.spotify.com/v1/tracks/46KjZQkVOB5rvzSCGKJrIO,"SAINt JHN, Lil Baby",0,modern,0.0839,0.193,https://api.spotify.com/v1/audio-analysis/46KjZQkVOB5rvzSCGKJrIO,audio_features,Ghetto Lenny's Love Songs,3gZgGRvDn9tTUy8n7699pD
Surf Tiger,0.0695,Chill Lofi Study Beats,0.283,0jwpEqWMwo5fR1XQXic4lg,0.0577,79.878,lofi,0jwpEqWMwo5fR1XQXic4lg,2023-10-18,0,0.396,0.92,4,-14.746,4jTtUszaxX0G32HP7nG2SE,51,spotify:track:0jwpEqWMwo5fR1XQXic4lg,182250,https://api.spotify.com/v1/tracks/0jwpEqWMwo5fR1XQXic4lg,ohlos,11,chill,0.901,0.113,https://api.spotify.com/v1/audio-analysis/0jwpEqWMwo5fR1XQXic4lg,audio_features,Surf Tiger,37i9dQZF1DX8Uebhn9wzrS
One Call,0.532,Afro Hits,0.732,3qSk5TP4A8gQIsb8iNVwnx,0.0472,109.016,afrobeats,3qSk5TP4A8gQIsb8iNVwnx,2024-07-19,0,0.756,0.0222,4,-5.924,4jrDs3Kg7zJlgQnIZrZP8a,67,spotify:track:3qSk5TP4A8gQIsb8iNVwnx,158713,https://api.spotify.com/v1/tracks/3qSk5TP4A8gQIsb8iNVwnx,"SPINALL, Omah Lay, Tyla",5,nigerian,0.0297,0.25,https://api.spotify.com/v1/audio-analysis/3qSk5TP4A8gQIsb8iNVwnx,audio_features,One Call,37i9dQZF1DWX0o6sD1a6P5
My One And Only Love,0.418,Jazz Classics,0.336,12uL43MR8byTEjtg241Z7m,0.0352,78.922,jazz,12uL43MR8byTEjtg241Z7m,1968-12-01,0,0.414,0.921,4,-16.054,7wKVcBB5SgqVX3Cj3LPllE,48,spotify:track:12uL43MR8byTEjtg241Z7m,214027,https://api.spotify.com/v1/tracks/12uL43MR8byTEjtg241Z7m,"Chick Corea, Malcolm Addey",5,classic,0.873,0.114,https://api.spotify.com/v1/audio-analysis/12uL43MR8byTEjtg241Z7m,audio_features,"Now He Sings, Now He Sobs (Expanded Edition)",37i9dQZF1DXbITWG1ZJKYt
Voice of the Heroes,0.316,Arab X,0.66,3E3pb3qH11iny6TFDJvsg5,0.267,83.0,arabic,3E3pb3qH11iny6TFDJvsg5,2021-06-04,1,0.754,0,4,-6.811,6CvBb1XqN0igtQrWrbXD80,51,spotify:track:3E3pb3qH11iny6TFDJvsg5,209299,https://api.spotify.com/v1/tracks/3E3pb3qH11iny6TFDJvsg5,"Lil Baby, Lil Durk",0,modern,0.179,0.194,https://api.spotify.com/v1/audio-analysis/3E3pb3qH11iny6TFDJvsg5,audio_features,The Voice of the Heroes,3gZgGRvDn9tTUy8n7699pD
10 Bottles,0.794,Arab X,0.864,2OES8BEd3LwImek13bYb1p,0.274,77.328,arabic,2OES8BEd3LwImek13bYb1p,2023-11-23,1,0.719,0.009,3,-3.935,0SBN2MPLg7VTsvs865mKAh,50,spotify:track:2OES8BEd3LwImek13bYb1p,178936,https://api.spotify.com/v1/tracks/2OES8BEd3LwImek13bYb1p,Zlatan,11,modern,0.233,0.0947,https://api.spotify.com/v1/audio-analysis/2OES8BEd3LwImek13bYb1p,audio_features,10 Bottles,3gZgGRvDn9tTUy8n7699pD
Rainbow in the Dark,0.612,Metal Essentials,0.947,2PpNgmrS9mAyrkRAwn6YPq,0.0401,117.461,metal,2PpNgmrS9mAyrkRAwn6YPq,1983,0,0.512,0.114,4,-5.659,2ivNJLSx8Rbvnsvcn01Yt3,59,spotify:track:2PpNgmrS9mAyrkRAwn6YPq,256933,https://api.spotify.com/v1/tracks/2PpNgmrS9mAyrkRAwn6YPq,Dio,9,classic,0.000692,0.0283,https://api.spotify.com/v1/audio-analysis/2PpNgmrS9mAyrkRAwn6YPq,audio_features,Holy Diver,37i9dQZF1DWWOaP4H0w5b0
Ogechi (feat. Davido) - Remix,0.719,African Heat,0.637,6O2hrfRRPBJ59PwKhSKFHz,0.242,98.659,afrobeats,6O2hrfRRPBJ59PwKhSKFHz,2024-06-26,1,0.454,0,3,-8.869,2dCuTGe45gBETZfBkEUWb4,64,spotify:track:6O2hrfRRPBJ59PwKhSKFHz,192263,https://api.spotify.com/v1/tracks/6O2hrfRRPBJ59PwKhSKFHz,"BoyPee, Hyce, Brown Joel, Davido",11,african,0.804,0.589,https://api.spotify.com/v1/audio-analysis/6O2hrfRRPBJ59PwKhSKFHz,audio_features,Ogechi (feat. Davido) [Remix],37i9dQZF1DWYkaDif7Ztbp
Find Me,0.577,Arab X,0.498,7t5lmOZhDrZa4GtAfL7GH7,0.244,106.209,arabic,7t5lmOZhDrZa4GtAfL7GH7,2024-04-11,0,0.551,0,4,-6.815,3DLGqqI7dfoKvk9EIpwpm4,47,spotify:track:7t5lmOZhDrZa4GtAfL7GH7,146061,https://api.spotify.com/v1/tracks/7t5lmOZhDrZa4GtAfL7GH7,Shallipopi,6,modern,0.572,0.231,https://api.spotify.com/v1/audio-analysis/7t5lmOZhDrZa4GtAfL7GH7,audio_features,Shakespopi,3gZgGRvDn9tTUy8n7699pD
9mm,0.304,Top Gaming Tracks,0.915,3K5KXm1uZjiyQk0J7op1xf,0.0412,154.964,gaming,3K5KXm1uZjiyQk0J7op1xf,2023-02-23,1,0.737,2.58e-05,4,-2.749,5CZnhiTI3K85wLKwPLNOJB,73,spotify:track:3K5KXm1uZjiyQk0J7op1xf,86710,https://api.spotify.com/v1/tracks/3K5KXm1uZjiyQk0J7op1xf,"Memphis Cult, Groove Dealers, SPLYXER",0,modern,0.00322,0.084,https://api.spotify.com/v1/audio-analysis/3K5KXm1uZjiyQk0J7op1xf,audio_features,Memphis Cult Vol. 6,37i9dQZF1DWTyiBJ6yEqeu
We're Not Gonna Take It,0.922,80s Rock Anthems,0.924,5RHG4SQ6iJ1qQJmt3EFJCX,0.0503,149.186,rock,5RHG4SQ6iJ1qQJmt3EFJCX,2007-06-26,1,0.502,0,4,-6.299,0pYdfWiG4v5OhcC8LFvWrr,50,spotify:track:5RHG4SQ6iJ1qQJmt3EFJCX,219667,https://api.spotify.com/v1/tracks/5RHG4SQ6iJ1qQJmt3EFJCX,Twisted Sister,4,80s,0.0127,0.162,https://api.spotify.com/v1/audio-analysis/5RHG4SQ6iJ1qQJmt3EFJCX,audio_features,Rhino Hi-Five: Twisted Sister,37i9dQZF1DX1spT6G94GFC
"Holberg Suite, Op. 40: I. Präludium (Allegro vivace)",0.256,Classical Essentials,0.0606,07xafomqQcYmFJbr4jpfHa,0.0374,136.284,classical,07xafomqQcYmFJbr4jpfHa,2013-01-01,1,0.237,0.939,4,-22.569,1svqZTOGQ1yT4t3p5IRDZX,36,spotify:track:07xafomqQcYmFJbr4jpfHa,179893,https://api.spotify.com/v1/tracks/07xafomqQcYmFJbr4jpfHa,"Edvard Grieg, Gothenburg Symphony Orchestra, Neeme Järvi",7,essential,0.91,0.131,https://api.spotify.com/v1/audio-analysis/07xafomqQcYmFJbr4jpfHa,audio_features,Grieg: Holberg Suite; Lyric Suite,37i9dQZF1DWWEJlAGA9gs0
Hello Lonely,0.801,Feel Good Indie Rock,0.782,0qVkhLbM5Y3ef73wirigiQ,0.0741,112.013,rock,0qVkhLbM5Y3ef73wirigiQ,2024-04-19,0,0.695,0.00039,4,-5.639,4LG7UeHRKbdRoth0my9vbr,39,spotify:track:0qVkhLbM5Y3ef73wirigiQ,211121,https://api.spotify.com/v1/tracks/0qVkhLbM5Y3ef73wirigiQ,Alfie Templeman,5,feel-good,0.0415,0.389,https://api.spotify.com/v1/audio-analysis/0qVkhLbM5Y3ef73wirigiQ,audio_features,Hello Lonely,37i9dQZF1DX2sUQwD7tbmL
Walkin' After Midnight,0.813,Classic Country,0.315,4HbWgdhQcrV1PbCkzspTSF,0.0344,134.834,country,4HbWgdhQcrV1PbCkzspTSF,1996-01-01,1,0.749,0,3,-9.159,5Ql9o96eFmpLRwesa8OTrv,0,spotify:track:4HbWgdhQcrV1PbCkzspTSF,154000,https://api.spotify.com/v1/tracks/4HbWgdhQcrV1PbCkzspTSF,Patsy Cline,0,classic,0.806,0.121,https://api.spotify.com/v1/audio-analysis/4HbWgdhQcrV1PbCkzspTSF,audio_features,The Very Best Of Patsy Cline,5AgNIKN8i20irzvQ7CTO68
7AM in Lekki,0.479,Arab X,0.582,6iaJo4mAS7qmob0xtJ17sQ,0.0748,156.117,arabic,6iaJo4mAS7qmob0xtJ17sQ,2023-08-31,0,0.713,3.47e-05,4,-5.031,7sjsGrS4iTNhagmnwjexh3,50,spotify:track:6iaJo4mAS7qmob0xtJ17sQ,210000,https://api.spotify.com/v1/tracks/6iaJo4mAS7qmob0xtJ17sQ,BhadBoi OML,1,modern,0.262,0.159,https://api.spotify.com/v1/audio-analysis/6iaJo4mAS7qmob0xtJ17sQ,audio_features,Bhadriyun,3gZgGRvDn9tTUy8n7699pD
help herself,0.479,Feel Good Indie Rock,0.851,4YMc3A256xFBS0xcT77Qce,0.0364,168.049,rock,4YMc3A256xFBS0xcT77Qce,2021-01-29,0,0.607,0.351,4,-7.754,1LeB4us5kQb6xoSXM1kws8,59,spotify:track:4YMc3A256xFBS0xcT77Qce,188571,https://api.spotify.com/v1/tracks/4YMc3A256xFBS0xcT77Qce,"bbno$, Diamond Pistols",4,feel-good,0.623,0.107,https://api.spotify.com/v1/audio-analysis/4YMc3A256xFBS0xcT77Qce,audio_features,help herself,37i9dQZF1DX2sUQwD7tbmL
Holy Wars...The Punishment Due - 2004 Remix,0.221,Metal Essentials,0.985,5LyRtsQLhcXmy50VXhQXXS,0.151,125.307,metal,5LyRtsQLhcXmy50VXhQXXS,1990-10-04,1,0.325,0.107,4,-3.941,0qaLL09EtF1hiUis7PRvaJ,65,spotify:track:5LyRtsQLhcXmy50VXhQXXS,392600,https://api.spotify.com/v1/tracks/5LyRtsQLhcXmy50VXhQXXS,Megadeth,11,classic,0.00177,0.351,https://api.spotify.com/v1/audio-analysis/5LyRtsQLhcXmy50VXhQXXS,audio_features,Rust In Peace (2004 Remix / Expanded Edition),37i9dQZF1DWWOaP4H0w5b0
DRIP (feat. Simba La Rue),0.435,Trap,0.569,2PITEsf2iAwNBAH4FBVNCr,0.282,87.768,hip-hop,2PITEsf2iAwNBAH4FBVNCr,2024-09-20,1,0.47,0,3,-6.194,0XG50AZzowdXkiVcePYgPs,64,spotify:track:2PITEsf2iAwNBAH4FBVNCr,133548,https://api.spotify.com/v1/tracks/2PITEsf2iAwNBAH4FBVNCr,"Néza, FT Kings, Simba La Rue",1,trap,0.00448,0.328,https://api.spotify.com/v1/audio-analysis/2PITEsf2iAwNBAH4FBVNCr,audio_features,DRIP (feat. Simba La Rue),37i9dQZF1EIhshGKK0SEkb
So Cold,0.79,Feel Good Indie Rock,0.771,297PYWIVLP38C1a92ND8Kv,0.072,111.057,rock,297PYWIVLP38C1a92ND8Kv,2024-06-07,0,0.658,0.001,4,-6.09,3YaYl0E68bxDnW1gutZAgs,63,spotify:track:297PYWIVLP38C1a92ND8Kv,201133,https://api.spotify.com/v1/tracks/297PYWIVLP38C1a92ND8Kv,Balu Brigada,10,feel-good,0.000893,0.0767,https://api.spotify.com/v1/audio-analysis/297PYWIVLP38C1a92ND8Kv,audio_features,So Cold,37i9dQZF1DX2sUQwD7tbmL
24/7,0.72,Chill Spanish Vibes,0.601,6nQ3fhwmCWMoEa7m9Vn9du,0.302,172.045,latin,6nQ3fhwmCWMoEa7m9Vn9du,2022-02-10,1,0.713,0,4,-6.986,3F5VmDv3oeerueNteT7JFc,49,spotify:track:6nQ3fhwmCWMoEa7m9Vn9du,190829,https://api.spotify.com/v1/tracks/6nQ3fhwmCWMoEa7m9Vn9du,"Sofía Reyes, The Change",1,chill,0.118,0.0931,https://api.spotify.com/v1/audio-analysis/6nQ3fhwmCWMoEa7m9Vn9du,audio_features,Mal De Amores,0jqQDMmHIkdbkFQdQTlMEQ
If I Ruled the World (Imagine That) (feat. Lauryn Hill),0.523,90s Hip-Hop,0.564,5PQmSHzWnlgG4EBuIqjac2,0.247,93.908,hip-hop,5PQmSHzWnlgG4EBuIqjac2,1996-07-02,0,0.879,9.43e-06,4,-7.682,78Fgb88MY0ECc4GVMejqTg,67,spotify:track:5PQmSHzWnlgG4EBuIqjac2,282373,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2,"Nas, Ms. Lauryn Hill",10,90s,0.0474,0.0519,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,audio_features,It Was Written,37i9dQZF1DX186v583rmzp
"Bent (with Kyle Richh, Jenn Carter & TaTa)",0.253,Gangster Rap,0.632,1haa8GXT0cl9wzRnpZG0YH,0.277,123.987,hip-hop,1haa8GXT0cl9wzRnpZG0YH,2023-11-17,1,0.848,0,4,-7.381,1xfZEllNKEGORjebzxus4t,68,spotify:track:1haa8GXT0cl9wzRnpZG0YH,171198,https://api.spotify.com/v1/tracks/1haa8GXT0cl9wzRnpZG0YH,"41, Kyle Richh, Jenn Carter, TaTa",2,gangster,0.398,0.282,https://api.spotify.com/v1/audio-analysis/1haa8GXT0cl9wzRnpZG0YH,audio_features,41 World: Not The Album,6mODZNt8CYYEBrWAyS5vs4
Extra Pressure,0.707,African Heat,0.838,5psM7zuqtSaMnLr9WzI4s5,0.0551,120.022,afrobeats,5psM7zuqtSaMnLr9WzI4s5,2024-07-26,0,0.793,0.0048,5,-5.494,56Kq8ZQ6hr8weMZ39FfkZq,56,spotify:track:5psM7zuqtSaMnLr9WzI4s5,170667,https://api.spotify.com/v1/tracks/5psM7zuqtSaMnLr9WzI4s5,"Bensoul, Bien",1,african,0.00929,0.0981,https://api.spotify.com/v1/audio-analysis/5psM7zuqtSaMnLr9WzI4s5,audio_features,The Party & The After Party,37i9dQZF1DWYkaDif7Ztbp
"Ravel: Pavane pour une infante défunte, M. 19",0.0901,Classical Essentials,0.0176,3MRQn2RYo2VLYMoStnLRxu,0.0644,125.793,classical,3MRQn2RYo2VLYMoStnLRxu,2016-01-15,0,0.491,0.927,3,-26.911,5Ui8Uj9oHn2yT7Duo0welM,55,spotify:track:3MRQn2RYo2VLYMoStnLRxu,346587,https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu,"Maurice Ravel, Bertrand Chamayou",4,essential,0.994,0.0985,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu,audio_features,Ravel: Complete Works for Solo Piano,37i9dQZF1DWWEJlAGA9gs0
Story for the Gods,0.964,Arab X,0.937,6Ku8XFjSyYXQGyBeUG4yZe,0.0919,129.01,arabic,6Ku8XFjSyYXQGyBeUG4yZe,2016-12-01,1,0.811,0,4,-1.895,0oxaTMdegAWyNXaP9BTELF,40,spotify:track:6Ku8XFjSyYXQGyBeUG4yZe,206733,https://api.spotify.com/v1/tracks/6Ku8XFjSyYXQGyBeUG4yZe,Olamide,1,modern,0.233,0.0412,https://api.spotify.com/v1/audio-analysis/6Ku8XFjSyYXQGyBeUG4yZe,audio_features,Street OT,3gZgGRvDn9tTUy8n7699pD
Mariposas,0.555,Chill Spanish Vibes,0.715,5m7jtc6IWcBLlyTtAJR5Na,0.286,167.93,latin,5m7jtc6IWcBLlyTtAJR5Na,2020-09-25,1,0.52,0.000209,4,-4.396,5pCGiGmuSvaYEPN6M8xjBc,6,spotify:track:5m7jtc6IWcBLlyTtAJR5Na,166646,https://api.spotify.com/v1/tracks/5m7jtc6IWcBLlyTtAJR5Na,Claudio Matta,9,chill,0.0531,0.273,https://api.spotify.com/v1/audio-analysis/5m7jtc6IWcBLlyTtAJR5Na,audio_features,Mariposas,0jqQDMmHIkdbkFQdQTlMEQ
Kaise Hua,0.162,Bollywood Butter,0.467,5w0Xpt2YHT2Y3z3e4UUJP7,0.0411,137.796,indian,5w0Xpt2YHT2Y3z3e4UUJP7,2019-06-14,1,0.37,0,4,-6.973,3uuu6u13U0KeVQsZ3CZKK4,64,spotify:track:5w0Xpt2YHT2Y3z3e4UUJP7,234722,https://api.spotify.com/v1/tracks/5w0Xpt2YHT2Y3z3e4UUJP7,Vishal Mishra,2,bollywood,0.442,0.109,https://api.spotify.com/v1/audio-analysis/5w0Xpt2YHT2Y3z3e4UUJP7,audio_features,Kabir Singh,2KA1ER81lhJ7VWNEs3dkpZ
Hills And Valleys,0.742,Reggae Classics,0.544,2H4M3lyO2rJFQw33idCk1X,0.162,72.082,reggae,2H4M3lyO2rJFQw33idCk1X,1900-01-01,1,0.687,0,4,-8.642,37Pe85NIhAwMFKmG8MjRlE,55,spotify:track:2H4M3lyO2rJFQw33idCk1X,273040,https://api.spotify.com/v1/tracks/2H4M3lyO2rJFQw33idCk1X,Buju Banton,3,classic,0.477,0.0937,https://api.spotify.com/v1/audio-analysis/2H4M3lyO2rJFQw33idCk1X,audio_features,Inna Heights,71R43lBYQZ6JQXH6LmRo1I
