id,name,artist,popularity,genre,subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,77,afrobeats,african,0.683,0.814,2,-3.505,1,0.0466,0.277,0.00826,0.0858,0.758,93.482,audio_features,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,https://api.spotify.com/v1/tracks/1Cbl3Yq8rHo7hhDQmLQagU,https://api.spotify.com/v1/audio-analysis/1Cbl3Yq8rHo7hhDQmLQagU,156826,4
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",79,hip-hop,gangster,0.709,0.583,5,-5.298,0,0.204,0.138,2.97e-06,0.195,0.533,116.624,audio_features,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4
1qbql17v0Hazo94o5RUyWQ,KINTSUGI,HUMBE,80,latin,modern,0.373,0.464,4,-8.606,0,0.256,0.86,0.0135,0.127,0.301,79.503,audio_features,spotify:track:1qbql17v0Hazo94o5RUyWQ,https://api.spotify.com/v1/tracks/1qbql17v0Hazo94o5RUyWQ,https://api.spotify.com/v1/audio-analysis/1qbql17v0Hazo94o5RUyWQ,237908,3
0OA00aPt3BV10qeMIs3meW,Big Dawgs,"Hanumankind, Kalmi",86,gaming,modern,0.464,0.745,4,-3.202,0,0.161,0.0235,0,0.363,0.262,180.098,audio_features,spotify:track:0OA00aPt3BV10qeMIs3meW,https://api.spotify.com/v1/tracks/0OA00aPt3BV10qeMIs3meW,https://api.spotify.com/v1/audio-analysis/0OA00aPt3BV10qeMIs3meW,190667,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,88,gaming,modern,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,audio_features,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,274192,4
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",82,gaming,modern,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,audio_features,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4
4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,"xxanteria, isq",77,gaming,modern,0.755,0.927,11,0.254,0,0.0645,0.00288,0.925,0.0567,0.702,109.952,audio_features,spotify:track:4VL5XwfATZuAVTW471Wpro,https://api.spotify.com/v1/tracks/4VL5XwfATZuAVTW471Wpro,https://api.spotify.com/v1/audio-analysis/4VL5XwfATZuAVTW471Wpro,115348,4
1kyLInQ2qgYbK4wZxllfV2,DURO,Quevedo,76,latin,modern,0.707,0.719,4,-4.963,0,0.0395,0.223,2e-06,0.371,0.701,104.033,audio_features,spotify:track:1kyLInQ2qgYbK4wZxllfV2,https://api.spotify.com/v1/tracks/1kyLInQ2qgYbK4wZxllfV2,https://api.spotify.com/v1/audio-analysis/1kyLInQ2qgYbK4wZxllfV2,162205,4
0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",79,electronic,modern,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,audio_features,spotify:track:0vbtURX4qv1l7besfwmnD8,https://api.spotify.com/v1/tracks/0vbtURX4qv1l7besfwmnD8,https://api.spotify.com/v1/audio-analysis/0vbtURX4qv1l7besfwmnD8,197933,4
6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,Addison Rae,88,pop,mainstream,0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069,audio_features,spotify:track:6MzofobZt2dm0Kf1hTThFz,https://api.spotify.com/v1/tracks/6MzofobZt2dm0Kf1hTThFz,https://api.spotify.com/v1/audio-analysis/6MzofobZt2dm0Kf1hTThFz,169698,4
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,81,hip-hop,trap,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",84,latin,chill,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,audio_features,spotify:track:7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh,162768,4
5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",83,gaming,modern,0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996,audio_features,spotify:track:5nPbKG04fhLkIAjcPFaZq7,https://api.spotify.com/v1/tracks/5nPbKG04fhLkIAjcPFaZq7,https://api.spotify.com/v1/audio-analysis/5nPbKG04fhLkIAjcPFaZq7,214000,4
4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,Junior H,84,latin,modern,0.716,0.536,2,-7.798,0,0.0328,0.452,0,0.208,0.359,97.541,audio_features,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,https://api.spotify.com/v1/tracks/4ZOkfHC38nxSeSqzGE5HFr,https://api.spotify.com/v1/audio-analysis/4ZOkfHC38nxSeSqzGE5HFr,240669,3
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",82,arabic,modern,0.765,0.552,1,-7.524,0,0.309,0.175,0,0.193,0.492,119.476,audio_features,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/tracks/5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/audio-analysis/5wG3HvLhF6Y5KTGlK0IW3J,194787,4
0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,Julión Álvarez y su Norteño Banda,85,latin,modern,0.529,0.356,3,-6.612,1,0.0569,0.29,0,0.136,0.659,169.653,audio_features,spotify:track:0BiDnJFB3TlRB6aji7jUz3,https://api.spotify.com/v1/tracks/0BiDnJFB3TlRB6aji7jUz3,https://api.spotify.com/v1/audio-analysis/0BiDnJFB3TlRB6aji7jUz3,150523,3
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",88,hip-hop,modern,0.505,0.812,1,-3.986,1,0.461,0.285,0,0.444,0.664,80.09,audio_features,spotify:track:3tFed7YsjGnIfxeLEQwx3R,https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R,https://api.spotify.com/v1/audio-analysis/3tFed7YsjGnIfxeLEQwx3R,255916,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,88,pop,mainstream,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,audio_features,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,274192,4
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,86,r&b,modern,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,audio_features,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,153947,4
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,Cris Mj,85,latin,modern,0.763,0.626,5,-5.637,0,0.0433,0.0859,0.225,0.205,0.78,100.02,audio_features,spotify:track:5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L,156171,4
4XvcHTUfIlWfyJTRG0aqlo,2055,Sleepy Hallow,80,gaming,modern,0.829,0.512,6,-5.865,0,0.187,0.492,0,0.12,0.638,80.511,audio_features,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,https://api.spotify.com/v1/tracks/4XvcHTUfIlWfyJTRG0aqlo,https://api.spotify.com/v1/audio-analysis/4XvcHTUfIlWfyJTRG0aqlo,123987,4
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,81,gaming,modern,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
6KOnLTb1xLfKDAjMC43I76,Giza,"Natanael Cano, Oscar Maydon",82,latin,modern,0.698,0.891,5,-5.003,0,0.0341,0.0942,0,0.133,0.696,124.054,audio_features,spotify:track:6KOnLTb1xLfKDAjMC43I76,https://api.spotify.com/v1/tracks/6KOnLTb1xLfKDAjMC43I76,https://api.spotify.com/v1/audio-analysis/6KOnLTb1xLfKDAjMC43I76,177581,3
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,84,hip-hop,trap,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,audio_features,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",84,arabic,modern,0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,audio_features,spotify:track:28drn6tQo95MRvO0jQEo5C,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,228267,4
1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,"Feid, Young Miko",79,latin,chill,0.858,0.665,11,-4.772,1,0.152,0.126,0,0.119,0.659,100.09,audio_features,spotify:track:1hZsWUnLbqRw09jLAMQSsb,https://api.spotify.com/v1/tracks/1hZsWUnLbqRw09jLAMQSsb,https://api.spotify.com/v1/audio-analysis/1hZsWUnLbqRw09jLAMQSsb,195587,4
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,90,pop,global,0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,audio_features,spotify:track:51rfRCiUSvxXlCSCfIztBy,https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy,https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy,157147,3
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,89,gaming,modern,0.742,0.757,6,-4.981,1,0.0421,0.0187,0,0.305,0.957,139.982,audio_features,spotify:track:4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,184841,4
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,81,gaming,modern,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,audio_features,spotify:track:46kspZSY3aKmwQe7O77fCC,https://api.spotify.com/v1/tracks/46kspZSY3aKmwQe7O77fCC,https://api.spotify.com/v1/audio-analysis/46kspZSY3aKmwQe7O77fCC,228639,4
1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,Drake,79,hip-hop,modern,0.694,0.574,1,-6.144,0,0.0483,0.193,0,0.082,0.286,146.007,audio_features,spotify:track:1eroCliWpJrEu1V7VSObcO,https://api.spotify.com/v1/tracks/1eroCliWpJrEu1V7VSObcO,https://api.spotify.com/v1/audio-analysis/1eroCliWpJrEu1V7VSObcO,126356,4
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,77,rock,feel-good,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,audio_features,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW,309053,4
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",83,hip-hop,trap,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,audio_features,spotify:track:2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf,267707,4
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",77,pop,global,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,audio_features,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,https://api.spotify.com/v1/tracks/1YYfyJ2yCvGFCxwjsIqEK9,https://api.spotify.com/v1/audio-analysis/1YYfyJ2yCvGFCxwjsIqEK9,206066,4
2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",82,arabic,modern,0.573,0.668,7,-4.356,0,0.0467,0.189,4.01e-05,0.109,0.145,87.973,audio_features,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/audio-analysis/2Hh3ETdQKrmSI3QS0hme7g,199920,4
2JqkpMe2eJToJNHEqkJeCu,Forever Yours,Brent Faiyaz,77,r&b,modern,0.646,0.503,2,-7.472,1,0.0312,0.00426,0.000279,0.652,0.789,137.007,audio_features,spotify:track:2JqkpMe2eJToJNHEqkJeCu,https://api.spotify.com/v1/tracks/2JqkpMe2eJToJNHEqkJeCu,https://api.spotify.com/v1/audio-analysis/2JqkpMe2eJToJNHEqkJeCu,96369,4
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",79,hip-hop,gangster,0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,audio_features,spotify:track:3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/audio-analysis/3QFInJAm9eyaho5vBzxInN,252262,4
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",82,gaming,modern,0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,audio_features,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,81,rock,feel-good,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"David Guetta, Bebe Rexha",85,gaming,modern,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,88,pop,global,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,audio_features,spotify:track:1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/tracks/1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/audio-analysis/1XBYiRV30ykHw5f4wm6qEn,86984,4
2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,89,pop,mainstream,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,audio_features,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,https://api.spotify.com/v1/tracks/2PnlsTsOTLE5jnBnNe2K0A,https://api.spotify.com/v1/audio-analysis/2PnlsTsOTLE5jnBnNe2K0A,190428,4
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,76,gaming,modern,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,audio_features,spotify:track:5PyDJG7SQRgWXefgexqIge,https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge,https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge,265360,4
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",88,pop,global,0.745,0.513,1,-9.116,1,0.087,0.783,0,0.216,0.929,109.935,audio_features,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,https://api.spotify.com/v1/tracks/5lKFO0PrOC9jmOlPEdjHsL,https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL,154620,3
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs, Cookin' On 3 Burners",76,electronic,modern,0.793,0.717,0,-4.759,0,0.0393,0.0927,3.6e-05,0.226,0.466,121.985,audio_features,spotify:track:1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/audio-analysis/1A8j067qyiNwQnZT0bzUpZ,195547,4
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",81,hip-hop,gangster,0.882,0.764,11,-5.241,1,0.204,0.359,0,0.119,0.886,140.113,audio_features,spotify:track:7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD,140733,4
6usohdchdzW9oML7VC4Uhk,Lose Control,Teddy Swims,81,soul,classic,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,audio_features,spotify:track:6usohdchdzW9oML7VC4Uhk,https://api.spotify.com/v1/tracks/6usohdchdzW9oML7VC4Uhk,https://api.spotify.com/v1/audio-analysis/6usohdchdzW9oML7VC4Uhk,210689,3
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,81,gaming,modern,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4
5SWnsxjhdcEDc7LJjq9UHk,Runnin,"21 Savage, Metro Boomin",78,hip-hop,trap,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,audio_features,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,195906,4
09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",81,gaming,modern,0.673,0.95,11,-5.149,1,0.0488,0.0229,0.0823,0.398,0.563,150.019,audio_features,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,https://api.spotify.com/v1/tracks/09CnYHiZ5jGT1wr1TXJ9Zt,https://api.spotify.com/v1/audio-analysis/09CnYHiZ5jGT1wr1TXJ9Zt,140000,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,83,gaming,modern,0.701,0.751,0,-8.39,1,0.0502,0.123,0,0.15,0.22,129.994,audio_features,spotify:track:4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy,218005,4
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,Lil Baby,77,hip-hop,gangster,0.964,0.487,10,-6.071,0,0.421,0.00127,6.07e-06,0.115,0.108,127.05,audio_features,spotify:track:577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,154024,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,92,pop,mainstream,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,audio_features,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,170888,4
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",87,pop,mainstream,0.373,0.818,3,-3.19,0,0.102,0.36,0,0.434,0.361,97.571,audio_features,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,https://api.spotify.com/v1/tracks/0VaeksJaXy5R1nvcTMh3Xk,https://api.spotify.com/v1/audio-analysis/0VaeksJaXy5R1nvcTMh3Xk,253834,4
4xISUrw0t2elabEhKrtAJ0,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",79,latin,modern,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,audio_features,spotify:track:4xISUrw0t2elabEhKrtAJ0,https://api.spotify.com/v1/tracks/4xISUrw0t2elabEhKrtAJ0,https://api.spotify.com/v1/audio-analysis/4xISUrw0t2elabEhKrtAJ0,130880,4
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",79,gaming,modern,0.709,0.583,5,-5.298,0,0.204,0.138,2.97e-06,0.195,0.533,116.624,audio_features,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,85,gaming,modern,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,audio_features,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,180304,3
4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),"Lost Frequencies, Tom Odell",83,gaming,modern,0.853,0.618,6,-10.833,1,0.0923,0.633,0.89,0.0972,0.32,126.031,audio_features,spotify:track:4MSj19TwYBLgDFj3ddEeco,https://api.spotify.com/v1/tracks/4MSj19TwYBLgDFj3ddEeco,https://api.spotify.com/v1/audio-analysis/4MSj19TwYBLgDFj3ddEeco,145599,4
19RybK6XDbAVpcdxSbZL1o,Apple,Charli xcx,83,pop,mainstream,0.804,0.957,0,-5.452,1,0.034,0.125,0.0174,0.114,0.962,126.035,audio_features,spotify:track:19RybK6XDbAVpcdxSbZL1o,https://api.spotify.com/v1/tracks/19RybK6XDbAVpcdxSbZL1o,https://api.spotify.com/v1/audio-analysis/19RybK6XDbAVpcdxSbZL1o,151740,4
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,84,pop,mainstream,0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,audio_features,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,https://api.spotify.com/v1/tracks/3siwsiaEoU4Kuuc9WKMUy5,https://api.spotify.com/v1/audio-analysis/3siwsiaEoU4Kuuc9WKMUy5,236907,4
67smGwuPEtA6GAfeweAVNO,SLAY!,Eternxlkz,80,gaming,modern,0.681,0.773,1,-4.706,1,0.0345,0.0863,0.734,0.0978,0.504,129.923,audio_features,spotify:track:67smGwuPEtA6GAfeweAVNO,https://api.spotify.com/v1/tracks/67smGwuPEtA6GAfeweAVNO,https://api.spotify.com/v1/audio-analysis/67smGwuPEtA6GAfeweAVNO,107077,4
2CspwnypzT7rcWI9RfsoSb,Mantra,JENNIE,89,pop,mainstream,0.894,0.725,10,-4.984,0,0.0432,0.00434,1.15e-05,0.0815,0.838,116.988,audio_features,spotify:track:2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,136627,4
2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,Royel Otis,76,rock,feel-good,0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017,audio_features,spotify:track:2B664ulJSVBd6B8SAY3Wux,https://api.spotify.com/v1/tracks/2B664ulJSVBd6B8SAY3Wux,https://api.spotify.com/v1/audio-analysis/2B664ulJSVBd6B8SAY3Wux,162339,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,88,pop,mainstream,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,audio_features,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10,172533,4
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat",76,gaming,modern,0.673,0.672,8,-8.577,1,0.224,0.0466,0.000284,0.193,0.14,136.902,audio_features,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,260111,4
